n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39026223 38894138 39040685 39053967 39041300 39044053 39044281 39046434 39055520 39050863 39043819 39044644 39036380 39051268 39047249 39047308 39049568 39038888 39039500 39048633 39047876 39053524 39039935 39054410 39048003 39039900 39049334 39047569 39046036 39049512 39041632 39044482 
106 39037518 38894862 39040063 39039314 39051061 39043801 39054961 39049939 39046245 39047878 39047608 39058909 39031857 39040990 39056709 39049257 39029727 39050243 39039300 39050510 39049275 39050843 39048210 39041520 39047998 39037238 39046979 39039250 39046778 39050962 39035393 39045953 
107 39038713 38898127 39057236 39046084 39042512 39045966 39047374 39035891 39053504 39052821 39048129 39039409 39052883 39047679 39053876 39042560 39050070 39044160 39045450 39041313 39053876 39041815 39051435 39040159 39052568 39047603 39039053 39056974 39044233 39030229 39044426 39050222 
108 39052531 38889537 39038101 39045963 39038597 39048254 39053470 39049211 39045504 39048947 39049050 39052333 39044735 39043031 39042733 39029577 39053660 39046715 39038272 39052785 39055099 39060981 39045329 39039415 39052802 39037961 39053745 39047997 39047490 39045816 39036670 39048254 
109 39043860 38900727 39041597 39035085 39050204 39040313 39050377 39047328 39053699 39051113 39046678 39053668 39049341 39047389 39042859 39036334 39042336 39042851 39027599 39046025 39047938 39044501 39054487 39043644 39050337 39053051 39037944 39053547 39042142 39047964 39047063 39049538 
110 39046400 38904879 39049086 39041455 39051507 39049087 39036935 39057623 39040924 39044564 39044326 39049852 39057340 39045978 39051727 39051673 39042214 39039417 39049091 39043052 39038769 39042184 39040697 39054878 39047512 39032172 39044805 39050705 39055935 39045580 39043400 39029435 
111 39049135 38901457 39038710 39049970 39039550 39047631 39043584 39050381 39054795 39056047 39043912 39050882 39057375 39054579 39039703 39033302 39052095 39032987 39040978 39041528 39054154 39048133 39051166 39047525 39055610 39044982 39046778 39049856 39053988 39043851 39063808 39040662 
112 39067222 38910292 39050763 39054461 39050602 39067631 39047142 39060153 39054389 39045743 39047202 39049946 39063603 39045224 39050922 39035483 39047571 39054638 39040385 39044435 39043232 39048633 39054179 39037032 39056172 39031616 39054199 39060167 39050202 39056360 39052201 39048935 
113 39057669 38907936 39051170 39054164 39049491 39039624 39049533 39052462 39047935 39047055 39042897 39051179 39042306 39046387 39041403 39048803 39048681 39042178 39046546 39047452 39052836 39043963 39049992 39060579 39038822 39052646 39056093 39040331 39037252 39041502 39051009 39046484 
114 39055565 38898280 39036729 39043349 39055686 39052867 39062699 39054419 39059836 39037997 39040982 39048422 39043506 39061126 39046444 39055004 39051763 39041161 39041701 39042397 39039899 39051056 39029261 39049778 39049051 39047179 39045024 39055799 39044261 39047476 39036822 39043864 
115 39031353 38921246 39051311 39052114 39045584 39053803 39055012 39046724 39042037 39048803 39049280 39051213 39051732 39057629 39043176 39037386 39032967 39042553 39053467 39057662 39057983 39056418 39048975 39049429 39052840 39051118 39049040 39059979 39048978 39044971 39049600 39033870 
116 39050187 38893548 39040637 39055121 39053533 39058669 39050090 39034170 39049351 39045244 39041675 39053573 39060702 39045699 39045356 39036501 39056972 39053056 39049362 39050487 39042092 39049573 39046709 39049508 39044569 39047876 39049435 39048448 39038454 39038395 39048860 39047616 
117 39058546 38908256 39049802 39045894 39042014 39053731 39058417 39055280 39052822 39046752 39050201 39041786 39035212 39053254 39059584 39041777 39043127 39053997 39048640 39049899 39056288 39053698 39033982 39049100 39056087 39054141 39045924 39066941 39049613 39056215 39053083 39042926 
118 39059913 38903226 39058480 39066377 39044664 39045077 39053680 39051143 39035071 39051664 39045760 39062421 39047227 39046276 39049528 39040448 39060767 39050369 39044148 39058158 39055921 39060305 39048746 39052785 39052110 39033164 39052148 39043295 39039042 39042679 39053007 39046368 
119 39061041 38891721 39053012 39062736 39041812 39039790 39049759 39051884 39039421 39058026 39056284 39054410 39037246 39053165 39047521 39043151 39045312 39047704 39037142 39044839 39042966 39052411 39046444 39046228 39070965 39045509 39043753 39049685 39055188 39046264 39069302 39062273 
120 39050083 38904054 39045749 39060849 39049692 39051531 39048835 39049418 39058337 39053047 39058732 39054165 39058305 39046440 39050349 39034948 39051608 39045494 39048110 39034353 39042142 39046716 39051278 39040180 39040783 39052008 39044277 39050658 39053520 39047478 39045038 39048572 
121 39053140 38903051 39041132 39052148 39051809 39047385 39050090 39039284 39041005 39064265 39042549 39052570 39042728 39057861 39042336 39051888 39046122 39055305 39048219 39052250 39060494 39058823 39042608 39048838 39052526 39065596 39047233 39047889 39054189 39058160 39065005 39039714 
122 39064348 38900830 39051863 39051033 39052504 39043334 39046059 39044895 39046576 39057776 39048821 39053447 39055573 39051631 39053491 39038368 39047326 39054067 39043545 39049510 39052084 39053757 39053945 39052258 39053162 39052626 39039574 39048769 39049564 39053881 39037471 39043499 
123 39050145 38901820 39056329 39058288 39053202 39056440 39045306 39057948 39046932 39060427 39052391 39049494 39055651 39044921 39041896 39041454 39037820 39059375 39059908 39043942 39048452 39054884 39040407 39059220 39054648 39043983 39051523 39053856 39057326 39046809 39061827 39041702 
124 39054848 38907143 39054236 39042553 39051849 39049898 39053510 39050603 39044746 39046292 39056221 39052278 39050689 39045687 39058865 39037890 39062729 39046320 39043040 39052977 39055243 39049924 39060270 39052595 39045238 39054625 39052735 39040564 39055493 39043403 39053341 39051100 
125 39057285 38911541 39060101 39049132 39049709 39050781 39051233 39052134 39048370 39036613 39061273 39053963 39045076 39061056 39044454 39034701 39053199 39060082 39051651 39043649 39038315 39062311 39052470 39053902 39052247 39061101 39055632 39048015 39060689 39049445 39058124 39041841 
126 39066051 38904398 39054132 39055530 39061043 39052541 39044474 39046481 39055264 39058682 39050905 39050803 39054680 39043815 39046000 39052799 39053485 39056360 39062194 39055956 39059591 39054117 39059062 39056798 39055372 39051863 39047925 39057275 39046178 39046403 39049588 39039815 
127 39042675 38893810 39054668 39057083 39048350 39057307 39051697 39046374 39052245 39061600 39058956 39045977 39063825 39053550 39058856 39052497 39045448 39052654 39053070 39043150 39051589 39049475 39048948 39058160 39053550 39053170 39052260 39048184 39054576 39054779 39053128 39059189 
128 39036647 38915144 39051198 39054090 39061528 39064221 39062389 39052380 39059785 39055670 39044453 39054773 39055506 39056849 39060534 39050058 39061298 39062140 39053155 39058764 39059904 39047373 39056014 39068194 39057461 39050550 39053753 39049817 39064320 39058063 39043956 39045649 
129 38801573 38786918 39066676 39054898 39057660 39049281 39046589 39054328 39046849 39050372 39056538 39045925 39047247 39054701 39054310 39054194 39064692 39058454 39059783 39064217 39052152 39047856 39061531 39055063 39060025 39056979 39057179 39042971 39048878 39051388 39066731 39051764 
130 39114575 38893334 39054475 39048634 39050865 39060740 39056365 39041598 39061828 39049382 39048766 39050554 39048473 39058790 39055523 39048613 39056270 39055175 39054880 39050505 39064914 39059681 39043112 39050057 39059609 39048351 39054723 39054957 39048100 39049799 39041597 39043912 
131 39120387 38904580 39215316 39043357 39058912 39042939 39053548 39046506 39043776 39050647 39054333 39054767 39053304 39063030 39048942 39053818 39049178 39058354 39052841 39060337 39051369 39056693 39048107 39058763 39057811 39056248 39059386 39054209 39054387 39055575 39066675 39054290 
132 39119301 38900972 39052585 39048031 39061248 39060863 39049838 39039942 39057250 39053192 39050266 39051452 39051507 39052118 39048258 39043157 39046157 39046330 39051660 39042426 39059013 39059902 39045359 39059061 39067777 39067269 39046568 39041902 39057143 39054975 39038296 39065083 
133 39121711 38908408 39059972 39052931 39046144 39064648 39062673 39054593 39060347 39057878 39054734 39064513 39057748 39045787 39051596 39052315 39056050 39051668 39061814 39054548 39053268 39046278 39058692 39056146 39048174 39052772 39040981 39051445 39052439 39051357 39063335 39055583 
134 39124204 38919892 39056496 39059511 39062465 39054701 39052832 39061636 39043154 39048926 39054936 39042420 39059057 39049886 39049570 39043896 39064169 39064644 39059054 39061059 39050235 39051118 39052226 39061179 39063032 39048315 39055511 39058552 39047488 39059692 39042176 39053091 
135 39111510 38913655 39048395 39044699 39038808 39057253 39047531 39046690 39060084 39064195 39058604 39052639 39059196 39059071 39052203 39045560 39057466 39054113 39054192 39046893 39050286 39056741 39052921 39060307 39053181 39057534 39064159 39055582 39054403 39058317 39063536 39040782 
136 39112530 38910837 39055484 39047810 39048310 39059322 39062557 39057640 39052103 39058862 39046910 39060184 39065822 39053397 39055738 39053396 39057055 39044698 39052949 39057901 39052228 39041761 39064211 39050295 39067016 39057456 39055137 39065602 39046231 39052870 39046606 39057351 
137 39109568 38921374 39067336 39059055 39057815 39058981 39052216 39064687 39062245 39055831 39047271 39058392 39046306 39054075 39049678 39045726 39054621 39062502 39052540 39042230 39059669 39062477 39055754 39052380 39060219 39069484 39053716 39049094 39046927 39056583 39060248 39063243 
138 39125293 38914627 39064519 39065959 39066945 39053312 39051633 39055113 39059318 39048234 39065235 39060606 39062524 39059015 39053737 39059574 39065405 39058662 39056970 39054994 39056564 39062932 39057329 39060810 39045225 39041131 39050463 39066033 39059027 39053186 39047837 39044961 
139 39111236 38916343 39053599 39069353 39059318 39057930 39065777 39054134 39065741 39050450 39049941 39064679 39058787 39060362 39057692 39049068 39050808 39056275 39053244 39056386 39045935 39064698 39050398 39056527 39050684 39069088 39065663 39062052 39051228 39064260 39052707 39053202 
140 39127988 38931381 39057698 39068574 39068175 39063115 39055416 39063784 39057267 39048220 39064162 39060954 39059700 39062521 39051134 39046831 39065840 39057000 39063862 39047142 39059420 39049309 39058495 39062281 39050023 39068928 39065464 39060806 39056455 39051477 39047592 39039219 
141 39123972 38928805 39067674 39041685 39059531 39053775 39058629 39047866 39058454 39061330 39055531 39053527 39071944 39063516 39054752 39052339 39048896 39058790 39062159 39063767 39071003 39059508 39056720 39058738 39060373 39052117 39064999 39058161 39055432 39052050 39069783 39058421 
142 39116819 38912922 39067257 39060543 39057165 39056628 39056726 39061971 39041011 39044461 39059283 39058256 39060384 39060192 39058960 39059177 39057657 39056852 39052673 39053106 39055772 39061516 39067548 39057356 39064011 39061305 39060569 39053903 39058645 39057242 39056199 39046939 
143 39139061 38917133 39057629 39068419 39065733 39062788 39059852 39053692 39059640 39072659 39063647 39059162 39062095 39059647 39047976 39056571 39064820 39056468 39065820 39050838 39067749 39063313 39054030 39051342 39062748 39054918 39049358 39058029 39068433 39050359 39073407 39052405 
144 39138918 38930575 39061656 39056196 39070212 39064329 39054462 39065351 39076428 39059835 39072634 39060874 39058853 39068119 39060611 39069027 39063609 39054486 39068064 39056885 39061563 39052887 39050826 39064026 39051214 39042654 39057300 39051685 39064030 39063823 39063719 39045243 
145 39111388 38932784 39064223 39052239 39060372 39060263 39058956 39065412 39054233 39061190 39053106 39059990 39069241 39058881 39068682 39057645 39056562 39051055 39066958 39059763 39058689 39060531 39053373 39053814 39055864 39063134 39069893 39055902 39070665 39063013 39071622 39056125 
146 39134461 38924999 39074475 39053058 39062490 39051589 39056131 39055166 39050058 39068226 39056092 39058919 39051140 39064582 39062152 39055543 39050892 39049171 39059010 39059883 39068850 39056459 39062455 39052079 39061656 39065831 39052111 39055139 39071710 39044179 39068438 39078037 
147 39133126 38927093 39069710 39056791 39049234 39060134 39075958 39066344 39068664 39051462 39060730 39055151 39059975 39056392 39060221 39051874 39060238 39060752 39070897 39060604 39061057 39049954 39062468 39058389 39068729 39052981 39055087 39044403 39062094 39061784 39060654 39052873 
148 39140001 38925410 39053542 39047472 39065990 39070015 39073880 39058183 39049904 39071519 39058826 39050207 39061339 39069443 39060975 39051943 39053948 39068286 39063187 39062835 39047075 39056802 39070746 39055823 39058735 39062218 39061143 39056065 39054870 39056802 39042897 39063245 
149 39132805 38932793 39062658 39061131 39059422 39065324 39065854 39068687 39058587 39061927 39069753 39050837 39056893 39057831 39055678 39054550 39066345 39060479 39056085 39064558 39053498 39057173 39071537 39067099 39062588 39055081 39056468 39064570 39072334 39066542 39065726 39061076 
150 39144546 38918715 39052428 39074971 39056430 39060437 39070475 39070334 39065953 39062216 39073225 39057971 39061437 39065971 39066456 39058287 39058564 39068988 39057053 39056342 39065792 39057410 39053080 39058830 39066906 39063071 39063157 39060650 39056714 39065413 39050595 39048320 
151 39122911 38932782 39051326 39061068 39063220 39058793 39062249 39057160 39063451 39057970 39057141 39052795 39058770 39054711 39065644 39050423 39067493 39068252 39060504 39063633 39061962 39051838 39065789 39053541 39068017 39064492 39062981 39062317 39053562 39060201 39071627 39044868 
152 39122485 38927010 39055344 39067983 39061804 39058513 39068767 39063774 39052497 39055965 39052531 39043424 39068415 39067450 39063712 39070037 39058365 39056244 39059765 39069879 39067864 39074547 39061425 39056183 39064815 39071615 39070271 39068765 39060101 39054314 39049226 39059885 
153 39119914 38932345 39069984 39070543 39065258 39069788 39067785 39067616 39061786 39071170 39063978 39051471 39066635 39057866 39055547 39050757 39056490 39071874 39063403 39060364 39062521 39048870 39052031 39058698 39057636 39071223 39059008 39057631 39057881 39068583 39049816 39060569 
154 39129449 38940267 39070188 39057721 39069846 39060287 39062923 39070383 39064458 39064754 39061285 39066692 39067156 39083135 39058245 39069316 39060444 39072558 39070705 39066769 39062393 39071160 39063334 39057698 39066046 39065941 39058515 39059098 39061641 39065247 39061659 39055411 
155 39122964 38924833 39063193 39065205 39075424 39066953 39070041 39061311 39063651 39065578 39065422 39069880 39062814 39067506 39053011 39055613 39055227 39062995 39056918 39054919 39070221 39070356 39050879 39070749 39065642 39061332 39063007 39060703 39048707 39065767 39063021 39060669 
156 39117096 38936573 39072326 39064402 39069356 39060587 39071965 39062655 39079255 39066917 39073234 39063054 39058738 39065580 39061346 39054856 39061384 39064145 39066535 39072916 39065888 39062509 39044913 39060966 39055054 39062805 39054387 39075305 39068930 39055780 39057651 39057795 
157 39127475 38934637 39061856 39059406 39074717 39066390 39073083 39067952 39071580 39065336 39058409 39063142 39059829 39056274 39077013 39058668 39069453 39066769 39062447 39067226 39063805 39054427 39065975 39058051 39066297 39056461 39067725 39066016 39069212 39063055 39071981 39053587 
158 39123464 38935996 39069934 39062672 39067102 39080346 39061906 39065326 39059524 39075990 39066151 39062709 39064784 39061308 39068437 39052028 39063764 39058307 39072623 39067635 39063868 39054801 39068916 39061586 39056335 39054116 39063341 39068960 39065759 39068641 39052196 39062727 
159 39137162 38930693 39065303 39074108 39071317 39070116 39065864 39070526 39070644 39066468 39067082 39067062 39073533 39074525 39067276 39067455 39065450 39061952 39072108 39065743 39052651 39056811 39062392 39075739 39068600 39065979 39067503 39070574 39059853 39067768 39065598 39057385 
160 39127164 38939870 39068630 39067347 39072468 39068300 39070185 39061814 39064643 39065525 39064856 39066386 39064849 39067695 39069802 39059228 39071594 39068703 39061172 39066246 39067280 39065800 39053044 39061392 39059970 39065746 39059513 39077209 39067240 39063039 39061137 39065445 
161 39123115 38947520 39073059 39074813 39065197 39064894 39059479 39071130 39065061 39069702 39067941 39064989 39057271 39069598 39066954 39054437 39068334 39064293 39069460 39071892 39076189 39074521 39058859 39062581 39063235 39065034 39055174 39064269 39065102 39073540 39070590 39067757 
162 39126952 38934667 39064240 39070150 39074228 39064299 39065329 39071543 39060857 39083431 39067845 39053915 39063862 39062948 39073624 39059711 39058210 39067031 39055160 39070863 39073372 39064422 39065243 39066469 39068264 39069089 39070828 39058437 39076254 39066671 39057425 39069797 
163 39134627 38940594 39068957 39083912 39075028 39058887 39062683 39060456 39074159 39067070 39065417 39062676 39051723 39064886 39062887 39065782 39074978 39076828 39078168 39062847 39056814 39063371 39062175 39064375 39070935 39067499 39069068 39049333 39060345 39069572 39067463 39060396 
164 39125509 38950039 39078813 39075248 39069952 39063901 39067360 39063026 39071911 39072364 39065345 39061081 39070326 39063142 39070182 39049089 39077695 39075780 39060257 39070989 39064996 39071267 39061818 39073853 39070638 39064947 39067720 39075452 39060209 39064949 39062100 39066488 
165 39131852 38942511 39061281 39065601 39065544 39076479 39072085 39072771 39068029 39063367 39074582 39063444 39067460 39060339 39061230 39053245 39068598 39074424 39062067 39072229 39074837 39066972 39055567 39070697 39070117 39053280 39066686 39069908 39069222 39074349 39072225 39053440 
166 39128811 38943260 39067077 39066415 39066035 39083805 39072665 39067864 39062754 39069677 39068730 39073340 39064667 39076283 39065136 39063150 39075196 39063688 39067434 39067847 39062837 39074620 39075206 39078667 39072952 39064692 39077281 39067195 39073497 39063039 39063327 39061185 
167 39127836 38949548 39067714 39062436 39077839 39067847 39071287 39070835 39073090 39057380 39072245 39064419 39073496 39080943 39060109 39072925 39064220 39070562 39067905 39063616 39064417 39064769 39062751 39071657 39056792 39062047 39068174 39058794 39060737 39068352 39073744 39056485 
168 39128019 38948038 39072404 39072426 39072768 39065012 39070055 39065417 39065161 39067730 39068156 39073643 39068674 39065934 39074883 39059366 39058474 39059136 39067445 39066563 39067213 39072461 39064201 39073014 39065496 39069148 39076991 39067470 39060988 39076740 39063812 39069358 
169 39120980 38946069 39075392 39068744 39076659 39064476 39072013 39072058 39059944 39069597 39078170 39072316 39066992 39073978 39067633 39052741 39064634 39070034 39081906 39066486 39068248 39070325 39068536 39072801 39073057 39061021 39064069 39078909 39068640 39064600 39082128 39057415 
170 39134468 38946871 39082968 39077254 39071303 39067937 39069867 39075092 39081925 39066460 39064750 39063435 39072122 39066706 39080628 39064468 39069784 39073620 39062603 39070527 39071357 39075193 39070508 39079504 39072220 39071717 39059329 39069264 39064178 39063182 39069024 39069759 
171 39137908 38940796 39076957 39078583 39077412 39067164 39075789 39075330 39061479 39072832 39074207 39073404 39058931 39075408 39077120 39057074 39071989 39069953 39072330 39074215 39076413 39068552 39067701 39071570 39060697 39080519 39064721 39067907 39070382 39065363 39075172 39063608 
172 39125138 39090046 39061909 39071700 39068852 39072907 39068571 39070996 39076042 39072798 39060028 39075987 39070235 39054528 39068736 39058123 39071903 39061722 39068449 39069239 39073516 39073012 39072024 39068919 39064501 39087805 39077118 39071475 39078848 39063307 39061112 39067991 
173 39127140 38948431 39075639 39070545 39071435 39065203 39071011 39074767 39077200 39085271 39060987 39077544 39080090 39082585 39075085 39066297 39063180 39061570 39054728 39060597 39071658 39078229 39068658 39071064 39069831 39071123 39073603 39065350 39070252 39064169 39067685 39063747 
174 39124737 38953857 39060228 39062949 39056942 39071981 39075028 39075287 39069515 39075445 39070825 39082394 39072255 39075148 39069297 39067528 39083658 39076258 39073920 39072469 39066291 39077804 39074325 39085467 39069793 39072416 39075238 39068155 39072374 39066406 39061752 39059249 
175 39113640 38943306 39072515 39068111 39077794 39065399 39075218 39073432 39080782 39078168 39069083 39078030 39073007 39074250 39068916 39063782 39071705 39076275 39078382 39077332 39060783 39071080 39076163 39070900 39066255 39080426 39065866 39067781 39077930 39074218 39072362 39063518 
176 39133559 38943509 39073841 39074195 39071542 39070054 39070590 39069910 39069891 39073721 39071482 39076193 39064704 39077670 39078742 39054833 39072446 39074860 39079487 39072928 39061136 39072470 39072337 39074751 39075061 39079156 39069664 39067139 39071634 39077037 39065740 39063717 
177 39113874 38957057 39073100 39072469 39072914 39068766 39068038 39074588 39075705 39066411 39067368 39078434 39069585 39072405 39074172 39056537 39062548 39068312 39068910 39072829 39064159 39071340 39076388 39075973 39064307 39071744 39065885 39071654 39071063 39068446 39066114 39061247 
178 39127185 38945935 39083176 39068227 39075648 39081050 39072280 39072336 39070873 39071523 39063513 39062716 39070865 39068900 39075484 39071677 39072878 39071240 39078184 39070331 39073277 39062806 39074647 39067127 39064031 39070228 39067374 39073352 39071648 39069152 39058547 39068639 
179 39124059 38938287 39077532 39082589 39068672 39076902 39080989 39068530 39060814 39064059 39067997 39071578 39078273 39072634 39084552 39068543 39075606 39075330 39077042 39081234 39073664 39069851 39071623 39063094 39073163 39066252 39080347 39077934 39071702 39075403 39088378 39070129 
180 39115313 38945208 39070877 39081112 39094345 39067503 39077859 39074610 39073048 39067706 39073024 39082893 39081674 39080963 39080267 39061884 39071461 39071697 39075413 39075467 39073874 39074437 39079354 39071338 39072926 39079271 39066718 39075259 39066275 39071014 39057459 39081473 
181 39122506 38949080 39073152 39075225 39074066 39069966 39075792 39064652 39087106 39074239 39080212 39075179 39063767 39072495 39077402 39064398 39075872 39066345 39067121 39075324 39074957 39064646 39072420 39080268 39076400 39064909 39073899 39069295 39066596 39057316 39089583 39064646 
182 39117377 38949508 39066844 39066332 39082205 39076162 39070230 39079004 39079368 39075357 39077498 39056014 39090615 39077873 39072820 39075788 39071493 39076481 39075584 39073078 39069080 39073660 39073262 39069474 39080965 39073835 39072210 39086414 39068604 39076459 39079256 39078150 
183 39115778 38971028 39074107 39069243 39078948 39079357 39073284 39083854 39076916 39082337 39078881 39073174 39081717 39065409 39073703 39083246 39066284 39083228 39070993 39082315 39081933 39069835 39082563 39068354 39075473 39077407 39061350 39071186 39079402 39076112 39066658 39069275 
184 39119055 38952912 39086629 39076414 39089167 39076341 39075325 39077493 39076141 39076679 39069311 39077448 39074476 39083783 39075096 39069568 39076019 39078176 39075456 39075038 39079832 39064586 39074640 39074951 39081897 39064415 39083174 39087850 39080981 39072187 39073591 39078160 
185 39119935 38956136 39068057 39074014 39079032 39082533 39074899 39085869 39083927 39069398 39084397 39081458 39081956 39087484 39070206 39074983 39074138 39074675 39082588 39078479 39076618 39086253 39076157 39065401 39077983 39082876 39081011 39073795 39073764 39074534 39069521 39071748 
186 39117319 38940806 39075733 39080408 39071183 39082483 39079037 39091543 39086697 39086681 39077102 39075842 39069945 39083210 39076751 39065611 39079643 39064092 39077257 39078784 39092312 39084017 39088534 39083171 39079420 39078266 39076484 39077254 39082267 39089198 39075817 39078896 
187 39115511 38952237 39078919 39072131 39077355 39073738 39076270 39087868 39070695 39084111 39072536 39081815 39082534 39075401 39069582 39079779 39074016 39090787 39081465 39075129 39074857 39077423 39067496 39082469 39071442 39081447 39074166 39071135 39085488 39075394 39088724 39061842 
188 39124395 38958673 39083510 39078630 39074015 39075174 39073343 39075681 39078730 39088893 39083036 39076502 39071593 39086424 39090325 39065435 39085714 39070385 39073417 39080608 39066935 39071591 39070575 39076205 39069460 39077579 39073705 39075213 39081011 39082898 39072503 39067770 
189 39122822 38960609 39074468 39081392 39074100 39068207 39091390 39076902 39078658 39089580 39080735 39086573 39082176 39071736 39078569 39060546 39079525 39088699 39072994 39082613 39082736 39071558 39068380 39075647 39082659 39080485 39083254 39078376 39074965 39077040 39079460 39068027 
190 39118333 38958869 39083486 39085113 39089026 39075841 39080474 39077316 39080459 39083146 39076717 39084763 39075321 39075753 39087983 39073869 39071602 39074512 39071545 39077159 39069861 39071686 39075847 39074551 39080240 39080725 39084577 39067448 39086684 39074872 39074855 39077176 
191 39112378 38954255 39084903 39079731 39085510 39086061 39079435 39089793 39085248 39081997 39076700 39080301 39074057 39084719 39073700 39065757 39071285 39074013 39080851 39084704 39080600 39081471 39081917 39080370 39079449 39071832 39070482 39072041 39085002 39064067 39099677 39068400 
192 39122670 38960820 39100041 39095029 39090302 39076707 39081358 39077667 39093433 39077048 39091185 39075502 39089304 39072916 39081785 39076234 39082820 39072826 39075905 39086099 39081561 39096827 39083129 39070868 39073170 39087135 39073842 39082475 39086258 39083033 39085932 39072908 
193 39092984 38955408 39078285 39080900 39071413 39088072 39072415 39093279 39082999 39071924 39090569 39078252 39085697 39078336 39082580 39074220 39076725 39096521 39078807 39079488 39075615 39081810 39073934 39081282 39077158 39080911 39076971 39078340 39076310 39075873 39095832 39076288 
194 39108262 38938345 39080578 39090237 39087544 39082224 39090307 39094641 39074345 39070474 39087431 39093861 39085230 39084376 39091671 39073033 39082880 39085027 39097847 39078490 39081245 39074896 39082468 39082535 39074652 39076299 39086000 39080225 39088645 39078576 39071075 39082688 
195 39118961 38966082 39084457 39092416 39088463 39092543 39081203 39079974 39077597 39088742 39089224 39088914 39081463 39088707 39088993 39075365 39074369 39080725 39080471 39070286 39077367 39072064 39081653 39085150 39072561 39074962 39092103 39063299 39071086 39077443 39091673 39070693 
196 39111149 38953241 39086327 39071090 39078367 39082940 39085908 39097915 39086903 39065918 39080495 39093382 39079187 39085804 39095416 39081226 39080244 39086451 39089075 39093253 39083002 39088668 39080439 39082439 39071692 39087484 39064851 39069569 39071627 39078682 39083480 39079766 
197 39105389 38957986 39076355 39086241 39093176 39085728 39087697 39092360 39091001 39081482 39083771 39096941 39091792 39084892 39082231 39078684 39081549 39088552 39088486 39071936 39080933 39092084 39076709 39076024 39080421 39080429 39085728 39085741 39076517 39072702 39101509 39075225 
198 39110621 38959173 39081104 39069593 39091089 39088930 39084540 39081504 39091020 39089047 39085428 39093168 39090141 39075683 39089229 39082962 39079703 39081126 39092182 39084164 39083257 39079605 39082741 39084991 39087453 39085432 39086375 39078818 39082741 39076220 39074537 39080790 
199 39110078 38973945 39087211 39085962 39080989 39084820 39088625 39085379 39093590 39086589 39081093 39091772 39080482 39074833 39081309 39073240 39100251 39094004 39076300 39087378 39099491 39081623 39083474 39080474 39077868 39088621 39075734 39094634 39088574 39084898 39095228 39066909 
200 39104366 38961682 39088667 39086274 39090184 39091683 39087231 39078709 39092543 39085010 39077650 39076832 39086345 39089061 39091162 39070536 39090604 39086366 39084195 39094151 39101110 39095392 39075276 39083515 39077330 39083849 39079064 39082464 39076243 39084764 39071951 39073249 
201 39103177 38960195 39086604 39091097 39089367 39093334 39079375 39087200 39086876 39089987 39102793 39091668 39078240 39084547 39081564 39088006 39088724 39090955 39081225 39078837 39079255 39085399 39088660 39079454 39089220 39078268 39089211 39085987 39077813 39078673 39084656 39071861 
202 39099806 38955561 39087739 39080962 39093817 39085526 39087767 39091977 39085098 39096918 39095050 39085859 39090047 39087825 39094618 39068194 39091874 39090115 39096832 39091087 39083411 39093083 39070906 39087615 39087909 39076299 39088528 39079527 39067516 39083733 39072151 39083923 
203 39091403 38955889 39099035 39082625 39077419 39097397 39094945 39090153 39085975 39089443 39085867 39091586 39090288 39085993 39096717 39079783 39083538 39083667 39088190 39084412 39082346 39079976 39090591 39073309 39092309 39086852 39083870 39086115 39089685 39084489 39092885 39068137 
204 39095958 38974323 39097205 39093748 39100889 39086524 39087815 39092580 39099062 39092524 39078829 39095073 39090506 39079579 39082782 39078666 39087606 39086287 39095147 39083393 39087740 39084365 39082753 39083292 39089435 39082852 39081682 39076534 39095184 39074732 39090059 39086975 
205 39088147 38958874 39097134 39091049 39093170 39081119 39095816 39089123 39091836 39088670 39089258 39088280 39082549 39098317 39087572 39083452 39083914 39086641 39085386 39069943 39094030 39083212 39082924 39079332 39073915 39085570 39082948 39088554 39090268 39088378 39087494 39080068 
206 39088037 38968760 39089278 39079917 39090934 39093386 39093063 39092961 39078133 39088844 39088792 39088441 39090471 39079560 39087915 39077110 39083761 39095040 39090606 39089901 39086233 39097966 39088180 39077985 39081463 39085263 39086092 39077696 39077215 39084678 39083118 39075853 
207 39102681 38945079 39087004 39087941 39107380 39088489 39082443 39096201 39098611 39096244 39089468 39095348 39094494 39087399 39082068 39089478 39087973 39082356 39088074 39088344 39100093 39090397 39087644 39083331 39098128 39096072 39073269 39086579 39084205 39082179 39092736 39072033 
208 39098542 38972499 39093448 39076564 39089076 39094135 39086197 39086408 39098347 39089295 39097740 39099860 39092441 39085792 39097430 39085740 39086756 39095071 39098043 39081873 39083527 39084287 39096500 39093281 39088330 39083372 39085503 39082955 39078744 39091948 39083329 39088443 
209 39078418 38980944 39096070 39091146 39089316 39087989 39098687 39094130 39102735 39092365 39084464 39095865 39088007 39081551 39080061 39080173 39092204 39095759 39095810 39093137 39098591 39093912 39086997 39084726 39093664 39088322 39086497 39088914 39085320 39093812 39091779 39077047 
210 39086728 38956089 39097562 39101138 39092973 39091599 39089818 39089466 39088231 39093845 39087826 39095880 39089939 39083842 39095130 39070380 39090565 39074230 39096403 39087640 39100151 39101884 39094985 39099781 39090838 39101011 39086881 39094681 39087292 39093287 39084528 39083323 
