n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
101 42950919 42782249 42942892 42952689 42945374 42950610 42952376 42949090 42937851 42944767 42944527 42947206 42946788 42961871 42944298 42944655 42953376 42948034 42955478 42953709 42947223 42955375 42952706 42967229 42952787 42952346 42952191 42965085 42949223 42949512 -376544718 -361799492 
102 42946419 42793322 42935977 42957394 42962978 42951094 42944403 42961025 42959601 42945031 42950470 42947868 42947440 42957486 42947737 42939451 42948489 42954730 42946018 42954414 42960408 42944021 42946331 42950236 42952050 42947774 42944055 42954609 42943301 42955529 42942657 42939927 
103 42948091 42795118 42957107 42949065 42956909 42949768 42960961 42958079 42951484 42951903 42962454 42953656 42951529 42943396 42946212 42941624 42949997 42944246 42938268 42937646 42945660 42947527 42943576 42950350 42939851 42949004 42938196 42946807 42953588 42958198 -1227590643 -13890836 
104 42941400 42790309 42946638 42952019 42963858 42943837 42954931 42951277 42942534 42952358 42951580 42950911 42960772 42952924 42959183 42938157 42960343 42960448 42949304 42940923 42956462 42946747 42942610 42942800 42951709 42945335 42952998 42950517 42949906 42955089 -16116715 -838597779 
105 42937044 42796549 42952809 42950668 42947906 42949266 42947518 42945403 42948064 42961600 42951886 42947066 42952570 42958945 42960510 42943851 42954237 42942846 42951241 42940668 42940789 42952905 42949057 42953711 42951242 42952342 42959540 42942863 42946084 42954449 1762615161 -13613595 
106 42957557 42795328 42945894 42951411 42950055 42942526 42952388 42957203 42956428 42960074 42941075 42954189 42945205 42949722 42947302 42948360 42947753 42954614 42955583 42948301 42946959 42944326 42952745 42954014 42950819 42952695 42953459 42950150 42952022 42955133 -15621747 -817239015 
107 42937660 42792513 42960243 42951731 42943397 42940760 42957494 42949851 42954975 42954143 42943929 42941477 42954748 42957416 42960308 42948992 42946340 42943262 42951382 42946396 42947088 42952539 42957914 42947268 42953372 42948444 42948582 42953664 42949560 42933070 975552941 -220139094 
108 42938595 42775468 42937729 42956911 42955666 42947671 42953933 42964274 42951199 42949202 42961593 42945291 42949501 42946554 42956090 42927044 42954727 42950883 42951706 42962103 42964803 42963650 42940329 42939604 42955499 42946047 42954211 42944971 42937878 42947136 1893066000 -13631489 
109 42946136 42791051 42944320 42942129 42953477 42955520 42962206 42960438 42959515 42954842 42951828 42954115 42958353 42947713 42946368 42940943 42948665 42946743 42942235 42958754 42953120 42957722 42953414 42957597 42957383 42952480 42941121 42958367 42950803 42957589 244488725 -13565307 
110 42952657 42788499 42958202 42958851 42940541 42951382 42948714 42948659 42958841 42946673 42949663 42958820 42957975 42948143 42963095 42942094 42956909 42950890 42957517 42966183 42952624 42952713 42953409 42952213 42955343 42945310 42943730 42947443 42954576 42952920 -2091655148 42946651 
111 42963604 42799881 42951467 42948837 42960709 42945546 42950988 42953189 42955844 42960391 42956420 42950370 42948647 42965265 42946510 42940599 42949418 42943255 42940007 42949142 42949978 42952954 42956283 42937844 42954368 42952960 42951062 42956566 42953046 42950837 -1227746291 1764653515 
112 42969664 42798732 42945727 42964467 42955862 42957842 42954475 42954411 42961566 42953261 42958438 42944738 42938971 42943833 42956444 42924678 42946938 42959822 42949963 42948101 42945988 42952744 42957299 42946732 42954575 42952048 42948634 42952248 42954106 42938881 42957659 1772281598 
113 42957987 42795549 42950353 42959815 42952560 42956684 42956655 42945398 42956476 42951177 42945623 42950939 42959459 42946233 42944800 42960673 42957486 42940150 42952669 42957185 42954446 42951329 42948834 42955498 42951705 42959907 42944325 42948965 42953695 42949984 -16488957 659643189 
114 42949110 42788200 42941146 42951370 42970277 42950880 42949248 42958606 42952849 42951414 42963313 42965466 42951653 42951704 42947955 42955005 42950660 42948009 42949249 42936666 42953993 42957360 42934301 42952074 42956812 42947544 42945443 42950881 42946525 42952078 45040993 -783997473 
115 42941204 42803945 42946251 42956959 42955659 42960482 42960835 42959763 42951214 42947870 42954037 42958762 42955440 42962748 42949335 42940879 42945157 42945003 42955698 42962654 42954852 42965938 42959724 42959854 42948326 42948177 42953761 42966855 42941479 42952193 717929819 -364271327 
116 42956530 42786820 42958594 42944793 42958518 42965906 42951771 42948707 42957461 42949655 42941143 42958395 42953495 42945745 42960420 42951147 42955613 42949382 42962618 42951956 42947831 42965457 42958560 42948744 42939897 42952751 42951740 42960196 42946868 42951714 42937553 42955739 
117 42956430 42797425 42952899 42953587 42970737 42947887 42957310 42959603 42960442 42955396 42956375 42950193 42952162 42949429 42948872 42948088 42955270 42967272 42951775 42957980 42970765 42956869 42942897 42950303 42964134 42961505 42953592 42966338 42946918 42960894 76947241 1582379992 
118 42968939 42785506 42959679 42958406 42944137 42968597 42958354 42956262 42946133 42953134 42960142 42948747 42950840 42953428 42950581 42935330 42955425 42952106 42945766 42956349 42958183 42956362 42948313 42958512 42960415 42950945 42943544 42943208 42947050 42955157 42953328 42953912 
119 42958261 42778270 42962639 42964757 42947446 42941495 42956720 42965156 42950926 42956014 42956851 42953300 42948481 42951240 42961695 42941772 42946794 42961241 42954143 42951532 42947416 42960602 42961952 42941044 42971928 42954997 42962101 42953535 42961733 42950635 42967891 42950631 
120 42964321 42792556 42944258 42956637 42970622 42951332 42952660 42954263 42964611 42958748 42951015 42956033 42952865 42960181 42962524 42952344 42945091 42951361 42949558 42949164 42952294 42948295 42953737 42947494 42956014 42954462 42952963 42951529 42944032 42945439 57960537 1764172343 
121 42957572 42783191 42946066 42952677 42955563 42945300 42963582 42954860 42945415 42964782 42953375 42950883 42957216 42965055 42957563 42944073 42954091 42964146 42960443 42943604 42955561 42957909 42957749 42959749 42947612 42960810 42954301 42958786 42950681 42962484 47156174 -361766812 
122 42967051 42787710 42956885 42944689 42957269 42953196 42962814 42945718 42952155 42951524 42960653 42957590 42963135 42952735 42952796 42949749 42950562 42952373 42947165 42950751 42955290 42958025 42962891 42949847 42937711 42949505 42948766 42956161 42945024 42952569 42982954 42938321 
123 42965721 42792154 42963953 42959446 42948903 42956456 42953357 42953772 42958199 42963984 42968791 42959945 42960296 42957221 42951823 42943923 42957571 42971283 42973676 42949905 42963082 42958710 42956998 42953736 42959028 42954612 42952317 42941712 42953980 42952892 -698348934 -13723705 
124 42950400 42785398 42962289 42961782 42952513 42953420 42956827 42952209 42954680 42946589 42965931 42962758 42961382 42960459 42978398 42941910 42959006 42955553 42946763 42945309 42952769 42956717 42960388 42962619 42961965 42964362 42955189 42949718 42959730 42945734 1000228917 -838589299 
125 42964028 42796369 42961886 42956466 42962467 42950950 42946306 42955455 42960733 42960196 42954284 42939409 42948661 42971149 42944909 42945073 42954458 42966665 42968754 42956705 42958264 42962807 42954177 42961955 42957307 42966267 42948649 42967513 42955043 42956861 653146476 -13444004 
126 42969438 42796528 42956703 42954992 42966381 42949635 42970162 42953354 42960097 42967697 42954122 42958133 42956408 42954860 42947396 42953394 42964583 42951113 42966077 42950232 42958837 42960817 42952236 42957327 42954679 42960715 42970176 42964954 42957893 42949446 42947489 -784293530 
127 42951314 42790584 42955057 42951507 42966166 42953264 42963255 42954998 42941504 42961502 42955428 42954109 42958256 42953909 42953750 42957831 42956598 42961768 42959369 42960781 42963225 42957837 42957953 42964317 42959371 42970313 42951249 42970462 42958375 42948800 1821358280 -872519917 
128 42937243 42801020 42966942 42963545 42954533 42958405 42975602 42964448 42957891 42958740 42964075 42948953 42976232 42965582 42971542 42952476 42975133 42965340 42959296 42959342 42961403 42962642 42965799 42972369 42968733 42965348 42963559 42951324 42957944 42960732 1596087048 -13456156 
129 42694172 42661741 42970036 42961427 42955941 42959919 42956579 42955769 42963495 42955266 42965125 42957045 42962953 42957597 42964109 42954070 42963138 42966029 42962384 42962507 42956399 42947344 42960770 42955952 42966768 42955257 42953008 42957449 42961861 42952689 -334003136 42951827 
130 43040095 42783461 42963204 42956852 42959179 42956969 42959493 42963689 42950394 42954973 42963036 42962537 42959360 42969407 42947359 42952023 42966378 42956646 42959264 42950983 42961052 42962789 42962460 42955198 42949051 42957599 42953408 42952670 42962324 42964778 42956107 42948988 
131 43040811 42783193 43128629 42951459 42958003 42970621 42960133 42955405 42962053 42962174 42959227 42971116 42954606 42958400 42952855 42953710 42965191 42959444 42956121 42957509 42951051 42952604 42954730 42958424 42959950 42957692 42959257 42961828 42955412 42965830 909293868 1758477641 
132 43037980 42796553 42955771 42955772 42970266 42956776 42945074 42950961 42970244 42959831 42950835 42957889 42960172 42959723 42963064 42936973 42957128 42953487 42946762 42956986 42952512 42966387 42944737 42970022 42973188 42953393 42954519 42967070 42960547 42963021 42957925 1772310868 
133 43033896 42795953 42963734 42959453 42952619 42965662 42953838 42957789 42965946 42960802 42953741 42968799 42966710 42967135 42969417 42944892 42958915 42962358 42955956 42956311 42961684 42959473 42963978 42970328 42956303 42957060 42969968 42954487 42959290 42960199 -368867313 -403877591 
134 43032408 42809010 42963688 42961119 42971387 42960089 42968266 42967605 42961232 42964657 42957187 42951368 42970663 42956436 42965274 42967767 42967069 42953449 42964079 42962551 42963256 42960861 42958100 42966310 42963660 42951414 42974234 42961441 42963931 42953797 1768110626 -783988139 
135 43022611 42793123 42961709 42954399 42945415 42963028 42963107 42971033 42966675 42963062 42959171 42952606 42958054 42956527 42958696 42942535 42976695 42958404 42950743 42968666 42970173 42964989 42964519 42954898 42963281 42964936 42964619 42970942 42958824 42955829 42974233 -404766728 
136 43029214 42806901 42962827 42953836 42950307 42963886 42966139 42962990 42947915 42971394 42958199 42962086 42952141 42968137 42963240 42950427 42968134 42959323 42972024 42954757 42965773 42962448 42968684 42962495 42966670 42951694 42951391 42956623 42965092 42958855 1888542334 42959268 
137 43033406 42815784 42960080 42964288 42971418 42965932 42958875 42968969 42972915 42960025 42953349 42967061 42968992 42963591 42940767 42951830 42962512 42956130 42946608 42959408 42963659 42960672 42960644 42955816 42969273 42970722 42961341 42964814 42962218 42977019 43000626 45224512 
138 43039182 42812404 42963909 42962102 42966253 42964157 42958493 42959973 42960404 42964247 42960144 42963447 42964390 42966276 42955779 42960332 42972042 42961281 42956852 42972208 42954149 42961565 42967681 42966775 42967505 42959065 42947265 42961627 42965832 42961118 42950874 -13599664 
139 43029284 42806713 42966926 42962954 42952295 42968447 42985528 42969892 42967196 42966407 42962286 42966124 42968031 42956984 42959465 42961701 42961502 42971164 42961127 42966513 42952011 42967739 42958587 42971823 42964941 42964802 42972701 42967385 42956005 42971222 -368599339 -13087934 
140 43037756 42823230 42969456 42965694 42972071 42967283 42966493 42965000 42964344 42962454 42971153 42970825 42976339 42955684 42960445 42955628 42961834 42969468 42959409 42953683 42960483 42957570 42976316 42967165 42959291 42951318 42974282 42965480 42952396 42965214 42944805 -13292817 
141 43038976 42830460 42980981 42964787 42968196 42973568 42966324 42962813 42965720 42952407 42967907 42962512 42966614 42973582 42968162 42962760 42959603 42967901 42967731 42963191 42969806 42958907 42962601 42963256 42965318 42957983 42965613 42972567 42963851 42971727 -15608981 -364248919 
142 43030302 42806195 42968162 42955607 42954254 42956491 42967822 42968491 42955564 42964210 42960076 42958154 42971514 42967149 42957475 42958581 42974390 42972854 42960476 42969321 42975969 42960995 42973393 42960714 42961954 42968993 42970741 42960185 42966490 42969407 42956873 42954058 
143 43040171 42804392 42954492 42972201 42967115 42971885 42971236 42967284 42972586 42971543 42957597 42970138 42966895 42947057 42961309 42964367 42966219 42966142 42967600 42965248 42969712 42969253 42964514 42958827 42972554 42960591 42973692 42963592 42969557 42965879 43019456 -1724585970 
144 43053882 42816122 42966514 42960619 42962347 42969200 42960436 42968009 42972011 42969839 42980996 42957061 42971045 42976048 42971064 42947904 42973236 42963252 42972533 42958594 42957468 42964181 42954853 42965734 42967805 42960667 42963293 42957446 42981609 42966581 42963363 42960086 
145 43021775 42828876 42966528 42954613 42964950 42968317 42962899 42977169 42973111 42964892 42973200 42960646 42969495 42957745 42966226 42969731 42964982 42964624 42973207 42976438 42966143 42974485 42963388 42962577 42964480 42980571 42962502 42957980 42979743 42954574 42984134 42968595 
146 43040468 42816374 42969668 42967424 42960622 42974052 42964746 42961054 42963277 42965089 42950860 42964261 42970980 42966978 42958167 42951287 42958108 42957175 42979137 42969236 42978437 42954048 42975162 42966077 42961193 42966861 42967515 42963364 42977635 42956738 -15753400 1764195177 
147 43042991 42817506 42969282 42977076 42967628 42978826 42982525 42956839 42957210 42963766 42960583 42979075 42970307 42963030 42964708 42948205 42964285 42960173 42967412 42971495 42962402 42961592 42966670 42947982 42969116 42972524 42958341 42963120 42973728 42967263 1856041536 -361771773 
148 43035400 42815229 42956830 42971933 42957770 42960476 42965275 42957412 42967805 42973640 42954423 42962268 42964928 42970090 42974463 42956667 42964181 42963366 42959496 42967095 42965893 42957319 42971556 42963707 42956005 42963652 42968169 42956013 42972911 42951779 42952916 42964626 
149 43044242 42815739 42967777 42956262 42973059 42970330 42961586 42959127 42958612 42966875 42973827 42964365 42965273 42979753 42970226 42952938 42971705 42964010 42969418 42956926 42957770 42967281 42949044 42977620 42959660 42974858 42969127 42975928 42972586 42959306 42977686 -364251996 
150 43044011 42817937 42965949 42968982 42963897 42969073 42972382 42964268 42969123 42968929 42968932 42983255 42964181 42961257 42971888 42957560 42957593 42962915 42960862 42972556 42971377 42953365 42970373 42969522 42965516 42962034 42975741 42966132 42968529 42972662 42957102 -404896394 
151 43041034 42826174 42962908 42969326 42974067 42979396 42962874 42968177 42969108 42970446 42963264 42980733 42977657 42973505 42967777 42955401 42959391 42966758 42973066 42961105 42960045 42972525 42967337 42971080 42977357 42962443 42974356 42972376 42963662 42963949 1768930720 547004343 
152 43044887 42812939 42978805 42979243 42956648 42958766 42972844 42977315 42969444 42972373 42971557 42955252 42959693 42961193 42966631 42971049 42967805 42961800 42959586 42977575 42972847 42971772 42969785 42962737 42965495 42973131 42970174 42965124 42962895 42963830 -15760441 42971090 
153 43041720 42836850 42966655 42967263 42967202 42973972 42972230 42981750 42972703 42976256 42977401 42977112 42968953 42971653 42961438 42962812 42974369 42970779 42963884 42963282 42964286 42961848 42970691 42960068 42955083 42977479 42973871 42961421 42960081 42967485 1762632898 42975722 
154 43051148 42826478 42981894 42965416 42964465 42962027 42974941 42970100 42974439 42974099 42969194 42978410 42966601 42973234 42969957 42958526 42969281 42982212 42967283 42973068 42976699 42975566 42975279 42960454 42973214 42971151 42966378 42974364 42973868 42966923 -12409821 1764190168 
155 43035367 42817717 42985368 42973636 42970005 42970960 42969504 42964267 42974350 42964278 42968725 42982934 42966262 42972539 42958936 42961184 42970133 42975927 42966728 42970359 42970895 42968402 42962319 42969807 42971066 42970228 42968463 42962124 42965914 42978451 43822069 -361765583 
156 43036407 42828557 42976553 42978326 42975885 42972318 42987829 42976519 42977485 42977497 42974579 42964556 42966655 42973179 42970110 42967629 42972590 42968122 42975396 42970836 42967265 42957705 42959481 42976218 42974419 42972559 42972068 42972745 42967598 42974390 866484786 42968502 
157 43050413 42826658 42977006 42964032 42981395 42971037 42977023 42964685 42975343 42975054 42964720 42965396 42962890 42969791 42979448 42959460 42963483 42974562 42972062 42971319 42973299 42964606 42972111 42958825 42982972 42970548 42980043 42975046 42965756 42966165 42980408 -13435386 
158 43044317 42830410 42980238 42968696 42971224 42958782 42966863 42969392 42974763 42971561 42974895 42976391 42964155 42966552 42967766 42961892 42970898 42963874 42968003 42972215 42979412 42966949 42974183 42977525 42956905 42972951 42966892 42970300 42968994 42974139 -91249271 -838578249 
159 43037729 42835146 42971000 42961098 42967735 42979362 42972444 42973325 42975802 42978398 42970232 42966230 42959096 42970232 42960690 42957552 42977475 42972569 42979005 42967757 42976164 42977121 42962587 42971723 42955467 42963586 42970186 42985392 42965036 42959710 46854716 -13155936 
160 43048262 42836901 42981255 42974444 42976242 42977024 42977678 42964551 42976742 42969801 42973131 42982582 42964545 42966888 42981815 42965852 42982718 42976412 42969470 42976005 42975846 42978247 42959953 42964683 42979814 42967995 42968720 42969622 42984250 42974441 43034266 -801683444 
161 43027533 42846535 42968303 42987330 42970360 42973285 42959276 42968802 42975667 42977479 42965626 42984642 42978752 42969416 42977039 42963190 42984500 42971215 42967772 42965462 42963639 42968485 42968938 42960846 42975827 42966810 42961557 42973079 42969611 42971260 56025955 319279898 
162 43045134 42830481 42973689 42973653 42975811 42968455 42970260 42974808 42964019 42979451 42968685 42973014 42974240 42973200 42962419 42967769 42971510 42972405 42961799 42977137 42984585 42974823 42968910 42975471 42968313 42977621 42970456 42975380 42976795 42970052 42962736 -13161606 
163 43058288 42828250 42968220 42983556 42990323 42973329 42971490 42970378 42981661 42972373 42972258 42971121 42957847 42965831 42976122 42970959 42974723 42976820 42981520 42959426 42975125 42971648 42964481 42968941 42985579 42978714 42972256 42964252 42967322 42980125 42984060 -13391141 
164 43047875 42844242 42984440 42983599 42973995 42980335 42985302 42984669 42972578 42984535 42968012 42977702 42972510 42969153 42976355 42959690 42971168 42980718 42978504 42976570 42968525 42963931 42977213 42979571 42985006 42974183 42967488 42979445 42975698 42972770 42965873 42963828 
165 43036423 42836204 42977082 42978997 42972159 42979000 42973955 42977708 42980144 42963934 42975513 42980221 42979292 42962266 42968208 42974072 42982211 42975334 42968605 42975619 42967444 42961188 42971477 42982172 42978332 42971276 42975999 42972706 42955468 42986931 43049763 1758726531 
166 43039454 42840219 42974303 42972469 42987963 42977443 42980161 42978242 42965016 42980930 42975100 42978211 42966651 42982272 42966807 42970941 42977932 42964531 42976016 42970967 42971963 42984969 42984270 42976935 42982260 42968114 42974306 42968077 42960304 42975227 43033266 1772310284 
167 43041224 42842815 42980255 42969681 42980144 42968486 42974891 42981592 42962986 42968418 42978196 42974626 42971831 42964912 42977093 42965932 42967254 42978681 42974095 42968199 42980846 42975630 42969919 42987254 42977638 42973586 42981437 42972104 42970796 42966292 43041584 -1217046921 
168 43038486 42841986 42978488 42976998 42973953 42975069 42976817 42976873 42970142 42989155 42984656 42970179 42969961 42979155 42976083 42964959 42970681 42989834 42975020 42985628 42963383 42971071 42975002 42984747 42969142 42968185 42980507 42970338 42971744 42983170 43485864 -783963800 
169 43040648 42835665 42971715 42975389 42981836 42983723 42993416 42986632 42973710 42982860 42983352 42983417 42984906 42990343 42973812 42958853 42976245 42980483 42987166 42976359 42972523 42980614 42976017 42975248 42966419 42974091 42978238 42976940 42977762 42968273 43486269 -1221476872 
170 43045896 42830598 42982374 42978848 42981343 42971876 42979969 42971452 42984523 42972932 42981124 42980775 42982154 42999140 42979868 42969484 42968359 42962726 42962946 42982292 42977801 42981399 42970761 42980418 42984506 42974082 42967902 42973244 42967873 42973527 42975489 42970438 
171 43046364 42847963 42980826 42985494 42978566 42973395 42997244 42994572 42979410 42977007 42972022 42965504 42977986 42980676 42987470 42976031 42971039 42972296 42975889 42978055 42976890 42984928 42974097 42973062 42964769 42970860 42966893 42979394 42976895 42978523 42994370 -364237751 
172 43036237 42999947 42969972 42981994 42980513 42988137 42978760 42971776 42977648 42977920 42971513 42963845 42980222 42981121 42978647 42970723 42979474 42962272 42982379 42982348 42975474 42982643 42968364 42981297 42977375 42991180 42977136 42973219 42982665 42966150 49923546 -12769509 
173 43035581 42836021 42980964 42975990 42995196 42975726 42981309 42975656 42969759 42978545 42977377 42981083 42980236 42985934 42979976 42975639 42973574 42975532 42989508 42974552 42981305 42978241 42973724 42985866 42985572 42971417 42978882 42973305 42975525 42976523 49933747 182067879 
174 43045670 42840105 42979753 42979968 42962517 42980576 42978034 42976259 42971550 42984737 42981607 42979584 42973921 42969006 42974228 42966749 42986053 42978383 42979628 42979070 42990412 42973316 42987750 42980944 42983511 42974567 42979313 42966751 42986353 42981962 49915697 42969720 
175 43029746 42842680 42977359 42977483 42988853 42980196 42987285 42974213 42984611 42982585 42972707 42987624 42983049 42975585 42983356 42984035 42981782 42981445 42983181 42987430 42966414 42974117 42981281 42969953 42979287 42984071 42967951 42970229 42977826 42979299 43014289 -364229661 
176 43046056 42833282 42985417 42981747 42980388 42978052 42978251 42976321 42986526 42975134 42977357 42970263 42976331 42986781 42976793 42962765 42978701 42986376 42984648 42987076 42978912 42974027 42974634 42976732 42968845 42983019 42982429 42978642 42969585 42978709 42996260 1764203585 
177 43016086 42870559 42978115 42976995 42981478 42990640 42971746 42992075 42969948 42977299 42972645 42984227 42983926 42977517 42990777 42970681 42971301 42979740 42960513 42977958 42974252 42967706 42986905 42971568 42981907 42975132 42979600 42979218 42982634 42978955 43008067 1012040750 
178 43024945 42840025 42975962 42973446 42979429 42985313 42975270 42971893 42977189 42982594 42975905 42973754 42985881 42983023 42985021 42979556 42982160 42986232 42975213 42984846 42980013 42982821 42990379 42973647 42984642 42969480 42976716 42982439 42972441 42971471 42971181 42973322 
179 43029996 42841529 42974535 42985099 42981954 42983965 42988762 42990668 42985221 42981155 42993003 42987995 42980819 42974975 42981838 42980781 42979206 42983455 42979473 42982221 42975828 42977130 42973271 42977719 42977231 42966644 42981651 42988031 42975149 42969317 42994619 42988079 
180 43031428 42846654 42987471 42987187 42988879 42990726 42979280 42978407 42988545 42980815 42979017 42990928 42990612 42981559 42986580 42965633 42976321 42988309 42987610 42974845 42984790 42983652 42987958 42972923 42977688 42985564 42974193 42976091 42991647 42980906 42974833 1764218836 
181 43030750 42849533 42988696 42984924 42971866 42983196 42981251 42977433 42991124 42978028 42967227 42970207 42982284 42983920 42973119 42978144 42983514 42977054 42975972 42978198 42972415 42977789 42970511 42982711 42984042 42979678 42974784 42970757 42986598 42980216 42990344 -361745793 
182 43042695 42842833 42965399 42984842 42978113 42989389 42983647 42995265 42987753 42976901 42978877 42974142 42977512 42985850 42988678 42974150 42977461 42990685 42973602 42989316 42989765 42985033 42989195 42972154 42978080 42974353 42987738 42987193 42974099 42979719 51471508 -792952750 
183 43029016 42857017 42967829 42988524 42989894 42986824 42987716 42985303 42986063 42990548 42992088 42985536 42981035 42986998 42981978 42977751 42982370 42986280 42979661 42977292 42981637 42977834 42986707 42980597 42986219 42987714 42977101 42988056 42994080 42988746 51471494 -13206485 
184 43041494 42855630 43006952 42988155 42989329 42986228 42990294 42984946 42978168 42982920 42987593 42973978 42983833 42987910 42992070 42980489 42976341 42980470 42980207 42977529 42982811 42981826 42989733 42981796 42981365 42984249 42971609 42986178 42976043 42964302 -2104510372 -838572951 
185 43023115 42856041 42989045 42979015 42985714 42992021 42981783 42997457 42971459 42982538 42987932 42985737 42997749 42992580 42971197 42979040 42988937 42978605 42989750 42987662 42978332 42991400 42976461 42979643 42991333 42988936 42981618 42981267 42979693 42978414 42987966 -12916134 
186 43033478 42841957 42970857 42985562 42981681 42977670 42990156 42987199 42998873 42996055 42972785 42990260 42988848 42991687 42983680 42976471 42985882 42978351 42988340 42988225 42991501 42986889 42998144 42991226 42985930 42973428 42981359 42983826 42982037 42975840 54872082 -833145080 
187 43030145 42846422 42994026 42977725 42987836 42998702 42994371 42987791 42980635 42983292 42982610 42994389 42990563 42991134 42988293 42979097 42984739 42987769 42982044 42980466 42984853 42987514 42979890 42981356 42978236 42989374 42994084 42985618 42994592 42973368 -2092594450 -210325789 
188 43040939 42845937 42997329 42979050 42982654 42997554 42977869 42983588 42987911 42982041 42988531 42975946 42988733 42992693 42997654 42974242 42980025 42991796 42981848 42979407 42989935 42976878 42978389 42980110 42977270 42978826 42981821 42993136 42986786 42983426 -2092622859 -12949662 
189 43034459 42847918 42990045 42986896 42994864 42988585 42992258 42991243 42980024 42976989 42984124 43003842 42987559 42995479 42995524 42975258 42981707 42977632 42983992 42984827 42993151 42984018 42984841 42981239 42987356 42991048 42975798 42984389 42973390 42988270 43827465 -1215958434 
190 43033051 42865188 42990717 42975850 42982937 42983177 42994527 43000568 42997308 42988373 42985224 42987691 42966493 42986144 42982836 42978792 42980334 42989103 42984498 42992763 42986015 42994671 42981702 42981600 42995462 42996477 42999373 42982372 42997429 42988572 43979583 42986033 
191 43014630 42847714 42998933 42991698 43001354 42984129 42984307 42989619 42994551 43000056 42992126 42989894 42986702 42994723 42984650 42974317 42976650 42997082 42978481 42992988 42985520 42986208 42979263 42988666 42989480 42975146 42981090 42973120 42994684 42979719 -2104477395 1758748829 
192 43046895 42850691 43005760 42982774 42986394 42986033 43003172 42989160 42991633 42999109 42999334 42992331 42983431 42994998 42998194 42983219 42989208 42973732 42984088 42990264 42998894 42994373 42983265 42977365 42990300 42990191 42988602 42982105 42989246 42987197 42990133 1772328142 
193 43008484 42848203 43004545 42991516 42988175 42990113 42986003 42989804 42990299 42984568 42989205 42992715 42985924 42982534 42984944 42977108 42992371 43000833 42999911 42974826 42979206 42992731 42987629 42990781 42989222 42985259 42979171 42993699 42983521 42981060 54929595 -1216958069 
194 43024007 42843213 42985133 42998166 42982428 42997660 42998059 42988876 42989665 42987735 42996702 42991351 42991079 42984871 42993500 42987536 42998762 42993389 42989183 42994520 42989212 42987053 42988487 42988270 42993342 42981658 42992746 42986530 42987084 42990246 -2092565963 -783952516 
195 43028488 42859219 42989175 42993494 43000180 42995488 42998442 42983480 42990563 42989244 42989796 43004034 42992136 42992790 42983169 42980882 42980179 42990796 42982798 42988758 42998858 42988417 42993569 42992417 42996501 42998043 42995996 42977745 42993371 42983433 -2092555207 -1221731466 
196 43023853 42866489 42992257 42986713 42999902 42983106 42983332 42993966 42995491 42982333 42994444 42989804 42991213 42999707 42990234 42985575 42993865 42988691 42993451 42982820 42989988 42990975 42990607 42987183 42990624 42983136 42985055 42981097 42993629 42985478 43524467 42989500 
197 43015123 42864954 42992380 43003208 43000840 42998810 42986318 42986696 42990899 42989942 43004697 43000560 42984554 43001168 42999420 42985617 42980064 42986902 42988440 42994059 42990106 42989822 42992200 42977321 42992223 42995738 42992770 42991143 42991739 42986273 43536214 43211838 
198 43012488 42851890 43000729 42993218 43002617 42994802 42986241 42996940 43001201 42996803 42996666 43006663 42992148 42989828 42990986 42990886 42995094 43000563 42990087 42991933 42987037 42991783 42998997 42986944 42996560 43000106 42990027 42981997 42991104 42990555 42991009 76607379 
199 43025742 42856687 42984655 43001541 43001352 42995668 42987060 42992957 42993963 42993914 42990751 43003379 42994737 42985409 42986796 42981345 43005633 42992335 42994896 42981282 42994342 42997726 42996637 42994051 42998311 42996366 42987267 42995086 43000256 42987994 42998206 -12736107 
200 43015781 42853910 42994012 42991307 42991141 42988162 42993492 42994305 42991674 42999225 42980467 42999398 42992894 42997010 42997447 42980750 42988985 42996766 42989786 42989766 42992858 42997622 42985069 42988651 42998418 43002652 42984132 42986662 42990748 42993894 43581099 -12767025 
201 43021367 42862178 42989006 43003665 43000832 42999785 42985514 42998259 42991830 42995294 43007046 42996611 42984801 42988963 43006372 42989007 42998161 42998979 43005024 42983766 42988178 42999847 42992984 42977450 42985014 42993589 42991589 42984707 42995525 42987252 43573756 -364222435 
202 43008252 42847982 42996076 42998665 42998847 42994891 42996228 43006647 42992434 42998731 43006448 43012615 42990913 42984191 42992115 42991342 42993933 43001852 43001707 43001374 42987971 42993343 42985083 42988761 42980221 42985117 42992024 43006212 42991798 43004641 43567755 42987931 
203 42998995 42854382 42996954 42993269 42998853 42997083 42998212 43002794 43000312 42994778 43003834 43007590 42984087 42999552 42996010 42986893 42995000 42985824 42996521 42981542 42992059 42990411 42997986 42985229 43005552 42993474 42984930 42993199 42991781 43011012 43073345 -137846019 
204 43008472 42862034 43000315 43003833 43004170 42993511 43007398 42993710 42997381 43003761 42999290 43013139 42999073 42989954 42989959 42995749 42995402 42991009 42999818 42991798 42987083 42989627 42998097 42992687 42989378 42987226 42997670 42994577 42994418 42996188 43056602 43001211 
205 42999008 42851160 42999894 42994767 43003307 42999620 43000194 42991528 42991376 43003571 42991293 42999039 42993338 42993567 42992583 43005213 42995230 42999332 42999430 42990516 42998414 42995528 43002564 42987956 42992715 43000489 42989296 42993405 42984241 43002457 43006990 43010945 
