n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39030982 38900932 39053426 39042538 39049942 39042788 39035884 39041220 39046874 39053815 39048582 39046803 39047212 39054933 39051271 39045283 39050257 39037464 39037845 39047023 39046083 39046688 39050091 39043651 39049708 39035075 39044113 39048240 39050750 39049287 39037149 39040998 
106 39051316 38892060 39038242 39038258 39042605 39050469 39049954 39048963 39042330 39050871 39049189 39047767 39033366 39044221 39056440 39051036 39035261 39039813 39045418 39047216 39040622 39055554 39044654 39046519 39039061 39043547 39049100 39049212 39044797 39043976 39030530 39044920 
107 39035515 38892237 39052165 39053992 39049039 39060893 39049620 39041543 39048697 39044859 39053384 39050213 39055607 39048485 39051419 39048986 39046995 39043669 39035649 39040953 39045288 39045832 39049326 39052045 39048802 39040134 39037745 39051969 39049558 39039819 39049821 39041165 
108 39047987 38889718 39027186 39042708 39048026 39043907 39039946 39049295 39048088 39047876 39046623 39049137 39045243 39046259 39049559 39020423 39047943 39042368 39047221 39050657 39048015 39061012 39049134 39039143 39053321 39032941 39055825 39042016 39051326 39043568 39038271 39049809 
109 39049805 38897858 39041479 39049651 39050375 39048520 39047324 39047644 39047208 39049408 39055671 39050294 39058169 39048887 39038210 39031923 39052223 39040645 39038556 39046442 39055383 39048621 39052142 39036539 39052763 39045415 39050498 39043479 39045742 39052473 39043813 39045442 
110 39052587 38902152 39054645 39044630 39036003 39050248 39041475 39051425 39047063 39031918 39054959 39054857 39055919 39050341 39053012 39048249 39044702 39055104 39056282 39048976 39040724 39045408 39050735 39045633 39063957 39040044 39047549 39047831 39048599 39037612 39043871 39026188 
111 39052832 38900674 39048840 39053269 39042617 39051270 39054487 39047067 39042338 39055966 39040444 39050263 39052156 39057914 39049558 39032562 39043446 39038911 39043443 39041046 39047926 39047250 39047811 39041766 39049480 39043120 39043407 39045086 39038989 39042630 39054563 39035610 
112 39069961 38899295 39047254 39053377 39050167 39053341 39035386 39048197 39057280 39048601 39039693 39055667 39045821 39038494 39040881 39042292 39047719 39042388 39053694 39048910 39039444 39047929 39052171 39048170 39047555 39041894 39057282 39055393 39048906 39051099 39049874 39047533 
113 39061094 38912657 39047653 39045392 39043789 39042095 39043840 39045557 39050143 39041769 39037910 39049184 39054773 39039792 39052969 39055205 39049963 39051492 39043586 39042348 39052201 39049579 39044282 39054098 39042046 39052917 39052130 39057512 39039903 39048125 39058007 39043481 
114 39055318 38899363 39029612 39048478 39063655 39051403 39057484 39052103 39054163 39040925 39040001 39045373 39041768 39050056 39047925 39047215 39046893 39041716 39047454 39037271 39041829 39050701 39040502 39037792 39038090 39052288 39049846 39052036 39044008 39043885 39031534 39039416 
115 39032110 38921002 39058648 39042933 39050384 39054828 39045828 39049298 39049545 39049717 39045317 39054560 39053389 39044713 39057533 39038540 39043081 39046979 39039096 39061218 39049667 39048500 39055085 39052220 39043695 39055104 39040924 39064848 39051619 39045036 39052102 39034936 
116 39047365 38902021 39055216 39046287 39054556 39050866 39051679 39035522 39044453 39051030 39046531 39050908 39051664 39054046 39046742 39040940 39058479 39044416 39046034 39062787 39062456 39059144 39051969 39048307 39043335 39048252 39044578 39044315 39036792 39040194 39044626 39035349 
117 39068502 38893287 39054812 39058155 39041840 39041668 39054676 39056076 39056053 39056051 39048627 39036449 39054992 39045391 39048546 39052696 39041923 39050901 39053778 39051579 39051620 39047801 39037661 39045848 39063152 39053952 39051315 39067162 39051047 39046365 39058399 39034980 
118 39057820 38902610 39050018 39051614 39053375 39044188 39053850 39046181 39040239 39051834 39046954 39054386 39053735 39052517 39049238 39053328 39045655 39055101 39040775 39058078 39057299 39048580 39045015 39052519 39048536 39043453 39057058 39043096 39032397 39050880 39045293 39048859 
119 39061492 38893736 39061049 39050844 39050781 39039273 39037770 39059158 39045981 39056663 39052959 39047289 39049208 39054332 39047344 39050177 39051063 39047881 39046848 39037097 39042629 39054884 39056754 39051091 39052437 39045115 39044324 39056849 39049210 39048097 39066974 39047800 
120 39055069 38897823 39050122 39049771 39051432 39040337 39049500 39047219 39067913 39045472 39054438 39053905 39062383 39041470 39055463 39038126 39047215 39040938 39047178 39038047 39043275 39040033 39052611 39051317 39044162 39050405 39047145 39045846 39056873 39047818 39048619 39039452 
121 39054674 38910202 39044866 39055807 39044194 39051353 39054775 39036614 39037243 39061171 39049777 39046634 39044566 39056231 39044758 39052178 39046305 39047932 39050387 39044377 39057058 39047239 39043557 39056307 39050501 39066450 39041940 39045945 39046911 39057141 39065165 39042234 
122 39055857 38912221 39049116 39060791 39059382 39041641 39045350 39040155 39040491 39041071 39049214 39056990 39053650 39048052 39050511 39042069 39045733 39052428 39052202 39040424 39054367 39057330 39061955 39059721 39055270 39048708 39039743 39053796 39055881 39050654 39037614 39044407 
123 39060240 38897253 39051015 39057018 39045758 39056060 39048063 39058023 39041627 39062888 39053085 39056005 39056389 39050158 39047260 39041229 39042685 39055608 39055600 39044242 39048398 39047110 39052250 39058324 39068686 39043224 39049878 39044652 39059853 39048585 39053466 39049781 
124 39057524 38897851 39058887 39049484 39040294 39050423 39053766 39053506 39059126 39056672 39054651 39053302 39049318 39057744 39059174 39046229 39051633 39052716 39047910 39056566 39051467 39047199 39050625 39046930 39053461 39048289 39054514 39046828 39051430 39041786 39046103 39055218 
125 39069344 38904068 39061147 39051341 39047945 39049129 39046899 39055543 39053477 39031578 39047693 39050433 39044788 39060145 39040296 39044783 39052289 39058914 39057495 39040193 39053055 39063206 39051193 39055949 39058243 39053217 39047159 39046123 39059395 39050621 39066379 39048381 
126 39060586 38906047 39053641 39052045 39061153 39047383 39050326 39048445 39056498 39056994 39052300 39058190 39059958 39050270 39041482 39049650 39058155 39057353 39057129 39061550 39059603 39053374 39051982 39051415 39051924 39054957 39059900 39046445 39059723 39046614 39050983 39045270 
127 39044030 38891333 39062481 39047812 39045939 39060322 39054977 39049955 39043301 39050620 39062563 39051804 39061893 39061187 39052781 39049349 39056900 39053028 39050695 39049556 39053001 39057199 39043512 39053344 39047237 39047670 39062353 39046630 39049112 39055696 39051772 39047320 
128 39042202 38903914 39053739 39058306 39061295 39068996 39064116 39059239 39056540 39058054 39050950 39057540 39058807 39056298 39054480 39049681 39069349 39057020 39047517 39053534 39062393 39050601 39056728 39064622 39051130 39049735 39057961 39054126 39060549 39048037 39031877 39052411 
129 38810804 38781838 39072519 39054918 39048686 39039742 39047782 39054381 39032878 39053743 39055534 39048280 39053176 39054987 39047655 39053871 39062698 39053769 39057394 39057821 39052283 39044623 39059191 39058392 39054819 39055658 39055840 39048807 39054082 39043740 39061202 39050764 
130 39124791 38895555 39050399 39051875 39058945 39050170 39060908 39049653 39050719 39052356 39055885 39057578 39051781 39049850 39056797 39044006 39057822 39051146 39058359 39060727 39062596 39051558 39059011 39057509 39057715 39051170 39048579 39056206 39056432 39051784 39034225 39043838 
131 39120526 38899407 39221110 39045514 39043497 39049989 39048049 39061679 39047959 39042039 39062199 39055193 39057589 39061890 39051763 39053674 39046133 39050570 39055422 39048640 39051394 39059472 39046719 39053977 39053517 39047234 39062783 39048426 39056134 39055849 39069437 39047470 
132 39129764 38894212 39062133 39051448 39055703 39055683 39051797 39043437 39048737 39053057 39052283 39061836 39051717 39051678 39056687 39039923 39057026 39050946 39048709 39052052 39057267 39061327 39049952 39051188 39061673 39059066 39048249 39048116 39047439 39051524 39040152 39061907 
133 39126822 38917955 39056710 39058949 39056742 39054544 39058440 39057600 39051750 39048026 39066582 39056430 39055885 39057905 39045736 39050640 39057269 39053644 39047435 39051192 39058816 39046224 39054959 39054378 39053923 39050346 39042390 39048202 39059949 39050245 39055206 39049058 
134 39122947 38918455 39051509 39054507 39061775 39058844 39054993 39059431 39056941 39049244 39059070 39059211 39061209 39043847 39052621 39050424 39069262 39054422 39049784 39060856 39054400 39041933 39058442 39066174 39072659 39046510 39052458 39059349 39052415 39057552 39047633 39045607 
135 39111200 38896387 39054433 39043576 39047016 39050357 39048210 39056801 39056339 39056325 39048129 39058956 39060889 39056202 39055124 39048253 39063139 39057972 39049367 39045772 39054040 39054280 39051705 39054401 39051468 39057153 39059971 39062131 39051222 39058641 39063670 39045510 
136 39111578 38918473 39048857 39050771 39053602 39058295 39066477 39056932 39057607 39056678 39053223 39061029 39051263 39052507 39054610 39048962 39065784 39051304 39062661 39060484 39059047 39056230 39061702 39052623 39062669 39061842 39056145 39065825 39054551 39051867 39051551 39054494 
137 39127565 38916529 39063463 39064437 39057360 39063014 39051353 39071638 39060225 39058874 39056543 39057605 39059907 39058878 39050187 39046278 39057389 39058535 39042997 39045982 39059709 39057484 39052677 39049306 39060179 39069183 39044986 39062815 39054979 39056580 39075217 39059753 
138 39122362 38918397 39062481 39056569 39056358 39053950 39045147 39056366 39062118 39055525 39065736 39052788 39065618 39053509 39055682 39057355 39071732 39059176 39060283 39054782 39050860 39063683 39060195 39056280 39049480 39056520 39054299 39061182 39061314 39052654 39044184 39049314 
139 39113945 38918605 39052159 39067376 39050867 39061195 39076112 39056079 39056355 39058725 39058519 39063456 39050106 39056386 39043907 39044665 39057085 39048934 39053667 39059124 39046429 39062331 39045268 39061184 39053907 39061733 39071610 39067019 39041795 39066773 39055104 39053129 
140 39127046 38925201 39062919 39063927 39070217 39064858 39059751 39065229 39059558 39056871 39060660 39068729 39060858 39057561 39055150 39049553 39055500 39063107 39064507 39049912 39049854 39048997 39054527 39056006 39052723 39062741 39058139 39060266 39058406 39052099 39055437 39041678 
141 39123509 38934364 39068233 39059009 39061541 39059666 39057976 39066286 39052642 39044357 39059287 39056924 39074641 39062823 39060375 39047915 39056995 39064007 39061434 39061339 39070632 39057453 39052532 39060577 39052423 39062031 39060602 39061229 39061542 39055198 39055518 39048889 
142 39118597 38927440 39066736 39064667 39044216 39061045 39058994 39056447 39043352 39057296 39050235 39056631 39062270 39064402 39058237 39059385 39053863 39059147 39050064 39063806 39052491 39061680 39070982 39057009 39059375 39059572 39057970 39056272 39058953 39060349 39057942 39049091 
143 39132842 38917645 39050335 39065752 39061405 39060216 39058984 39063790 39051709 39062441 39063674 39059245 39064899 39061391 39044589 39062846 39071415 39058363 39063285 39049413 39065407 39057744 39061866 39054806 39052238 39065643 39059938 39055983 39069175 39058493 39069802 39048043 
144 39137250 38926400 39060700 39057959 39047578 39061243 39060176 39064471 39065124 39061780 39072793 39057376 39063535 39072305 39052035 39060631 39063921 39054801 39062642 39051517 39062995 39054093 39056512 39063137 39067855 39048393 39057404 39064572 39068229 39060921 39059398 39057179 
145 39105986 38936922 39064720 39049976 39061589 39065693 39060383 39068682 39064931 39064495 39067610 39066573 39061109 39058134 39071307 39061411 39057368 39058165 39074374 39068925 39063017 39067040 39056216 39053040 39055257 39065077 39061927 39053910 39067077 39064472 39074197 39056201 
146 39130251 38922471 39070375 39049890 39061064 39066700 39059612 39052632 39045107 39060016 39062394 39058363 39063402 39058546 39061625 39052628 39057227 39055174 39058192 39062244 39060862 39059277 39077985 39044984 39069456 39079587 39053281 39055048 39064402 39039489 39060486 39069108 
147 39125338 38931909 39070742 39061009 39053879 39059388 39073610 39060889 39062304 39057280 39060287 39066236 39060094 39059713 39058176 39050184 39065887 39057532 39067536 39054810 39052682 39055223 39057993 39062836 39062371 39058427 39062705 39055811 39054162 39062829 39067446 39054308 
148 39137491 38923614 39063194 39056014 39062138 39061168 39063465 39058491 39055244 39060654 39054270 39056423 39057503 39066960 39062704 39049571 39055820 39049593 39054970 39064467 39055544 39065956 39063270 39058091 39049233 39061441 39067698 39053527 39059590 39064527 39037757 39055157 
149 39132320 38929631 39075614 39057757 39061027 39061887 39061974 39057768 39055935 39064454 39079967 39056594 39048633 39063451 39055656 39049861 39060560 39055672 39061125 39068875 39048960 39056343 39074389 39059530 39060564 39055550 39059177 39058943 39058040 39072843 39064078 39059385 
150 39132818 38917456 39064145 39067308 39063543 39065267 39053813 39065780 39063791 39063468 39062488 39057271 39062741 39053374 39053665 39049920 39057553 39063252 39059204 39056867 39061235 39053208 39048714 39062550 39059856 39060702 39068834 39055666 39049232 39060142 39055222 39060549 
151 39131435 38933760 39055209 39060716 39057888 39059167 39061765 39053331 39077881 39063102 39048265 39067847 39057708 39058986 39063479 39047964 39071716 39068541 39067656 39060294 39052177 39057699 39070435 39054644 39059958 39060482 39063706 39064741 39049222 39056827 39059343 39044787 
152 39121863 38928904 39051612 39070359 39064776 39065377 39077692 39066770 39054402 39061590 39065999 39051320 39069394 39071965 39056687 39064355 39061468 39053685 39064910 39053655 39077999 39065739 39067187 39057538 39046344 39061751 39073323 39050760 39063620 39057080 39043696 39062723 
153 39121454 38929860 39066437 39072391 39065493 39054468 39064722 39074884 39074048 39070001 39066587 39063490 39065639 39068004 39051620 39047032 39061081 39070728 39062714 39062624 39065569 39050722 39062565 39055086 39066945 39071738 39057697 39061789 39057824 39062211 39054841 39067903 
154 39128592 38938893 39052538 39056554 39065540 39059311 39063267 39068288 39074795 39062087 39064477 39059516 39059355 39069256 39065024 39061535 39058106 39068485 39064332 39065086 39063178 39061959 39065287 39057020 39067134 39059665 39060288 39056795 39069192 39059612 39057984 39053970 
155 39123934 38929966 39074459 39068543 39073401 39068504 39060641 39058557 39065821 39075900 39067938 39068098 39059187 39069489 39056665 39049535 39059805 39068917 39059381 39067000 39066037 39064997 39045745 39066437 39069985 39061095 39064830 39054138 39058818 39058923 39072835 39054260 
156 39122000 38925953 39064132 39069264 39076921 39066543 39071047 39069055 39073576 39065241 39062545 39065598 39057981 39077120 39064415 39059737 39061776 39057612 39073123 39057955 39053024 39062942 39052505 39061671 39065464 39057803 39055912 39076094 39062895 39062942 39052463 39062020 
157 39132219 38942030 39071575 39060281 39077459 39071955 39080606 39066886 39068050 39064846 39058064 39070874 39060930 39063138 39075616 39059810 39065300 39063023 39053960 39060135 39050748 39064467 39065497 39061744 39076783 39064473 39062685 39070305 39066861 39065219 39069431 39050679 
158 39123861 38936757 39063512 39055686 39069619 39069377 39058937 39061077 39066604 39063242 39069143 39059662 39058591 39067144 39065596 39044903 39056832 39055558 39072410 39063888 39070278 39059640 39064147 39063443 39051781 39060646 39057573 39070767 39058390 39071135 39065488 39053458 
159 39129552 38933714 39068308 39069357 39066863 39072944 39075086 39063391 39068636 39067806 39075682 39061866 39070946 39065697 39060278 39059608 39068056 39059946 39068258 39065247 39062419 39056991 39068574 39065039 39069507 39057196 39064562 39069366 39064659 39070854 39069449 39053102 
160 39141789 38946485 39064951 39068704 39069801 39071608 39081771 39062835 39062957 39059407 39068894 39069553 39063101 39057127 39076938 39059346 39066704 39065940 39070745 39055610 39065061 39063378 39056522 39059541 39059121 39062468 39063235 39065436 39065508 39068937 39060698 39061500 
161 39121432 38950617 39073944 39073991 39063309 39061837 39070799 39071905 39060962 39069290 39060530 39057844 39070610 39064975 39062973 39059954 39060430 39064868 39064064 39067326 39075176 39063508 39063341 39061658 39066418 39054475 39063155 39062318 39063569 39079778 39081875 39058080 
162 39131140 38928638 39068330 39070782 39071455 39073285 39066662 39076904 39062755 39072485 39069052 39059617 39057371 39065829 39071725 39042374 39063531 39069127 39052393 39077914 39072925 39069127 39064343 39062439 39063625 39059524 39061195 39070960 39069758 39068050 39058322 39069686 
163 39134912 38942801 39060631 39077028 39071333 39068134 39066773 39068174 39069218 39066967 39057134 39066758 39056193 39064004 39061857 39052319 39069926 39077447 39081288 39069892 39067264 39062856 39065165 39065293 39077911 39070840 39071804 39058524 39060305 39052664 39073533 39053195 
164 39132790 38944568 39067209 39068131 39065761 39060844 39072903 39055028 39072477 39064940 39070816 39062087 39071356 39061716 39072768 39071483 39069661 39075349 39059662 39071782 39066340 39058840 39072318 39073721 39075697 39070270 39063137 39080751 39067596 39063316 39056125 39060605 
165 39126402 38941646 39067872 39059378 39063837 39082791 39069103 39073653 39063678 39062441 39076629 39067592 39066021 39066663 39066110 39055733 39068730 39078670 39059126 39071152 39072999 39067227 39058926 39076032 39055563 39062265 39068637 39077060 39073858 39066579 39075555 39054658 
166 39126008 38943974 39063810 39064440 39070860 39064209 39070915 39077139 39068393 39071644 39072402 39073915 39064419 39081076 39069935 39053370 39079446 39063723 39071159 39064787 39070482 39070740 39067753 39081578 39069549 39073504 39061948 39074802 39066603 39065480 39057484 39061586 
167 39131056 38950632 39071250 39061718 39073329 39071923 39063307 39067626 39059397 39059917 39074792 39066953 39072929 39063085 39061685 39066717 39055554 39071749 39068160 39069707 39062427 39066760 39070158 39071729 39060537 39059929 39064804 39051649 39069558 39069073 39071016 39061602 
168 39123181 38945815 39066513 39072043 39076261 39062069 39078144 39070551 39075234 39076879 39060217 39072225 39061244 39074259 39080289 39056129 39055771 39067179 39078556 39062025 39064832 39063251 39067505 39069046 39062915 39072553 39069021 39068871 39064811 39066974 39062605 39073312 
169 39122843 38937686 39074753 39058620 39075702 39066919 39067724 39065482 39064944 39072130 39081352 39070719 39072239 39076015 39077155 39049452 39060234 39081089 39077992 39075386 39070368 39073568 39069161 39071354 39061847 39069009 39066603 39082287 39064899 39066183 39074602 39054992 
170 39134473 38945099 39079688 39071748 39067883 39067488 39066940 39069744 39088536 39066326 39070118 39067819 39075416 39066935 39071585 39058831 39060770 39059820 39063926 39074081 39071346 39067912 39065536 39078858 39068792 39066436 39056264 39061544 39059385 39072989 39060853 39065910 
171 39140416 38946271 39072465 39066997 39077254 39065654 39077105 39075727 39067152 39068587 39064070 39078522 39058827 39069415 39079470 39062765 39075350 39059128 39065297 39072913 39070805 39062043 39071741 39072888 39061316 39071385 39064459 39078463 39067840 39066182 39078148 39057052 
172 39124794 39097629 39068253 39080148 39070748 39073755 39076062 39077648 39075664 39072674 39064175 39067268 39072249 39061615 39065672 39067884 39065934 39065347 39076325 39073006 39068304 39068630 39074049 39070844 39078793 39086661 39075502 39071483 39068681 39065806 39056811 39063441 
173 39128464 38933067 39074340 39078336 39072329 39076563 39071085 39077510 39070732 39088375 39057337 39084308 39067062 39071970 39070178 39069191 39052962 39064910 39068714 39064574 39069000 39075028 39070371 39070622 39065415 39068396 39060532 39073372 39078511 39074557 39070467 39070808 
174 39125347 38948528 39064091 39070176 39070111 39070127 39069440 39064749 39073233 39077319 39078487 39072412 39068467 39072570 39059538 39069504 39082312 39073131 39069162 39073434 39074242 39075829 39066696 39074574 39068589 39060312 39078661 39071295 39074022 39069527 39082093 39066792 
175 39118782 38940516 39068732 39073887 39072379 39073793 39072224 39066793 39079381 39080828 39066082 39066513 39077813 39084774 39075672 39065514 39074002 39084017 39079511 39085355 39068003 39072461 39074462 39077470 39061583 39072592 39065487 39066247 39073953 39070195 39082130 39057184 
176 39127175 38954478 39080752 39073232 39064892 39083107 39067352 39062215 39064493 39072292 39074818 39080257 39064998 39079930 39066056 39068548 39071592 39066090 39074609 39078279 39067907 39071187 39071588 39075233 39071055 39074255 39066780 39069422 39075915 39085032 39056930 39070313 
177 39118107 38957446 39073924 39068638 39070290 39060348 39073523 39086113 39077029 39071831 39066607 39074588 39062614 39071541 39076767 39058948 39065320 39068977 39063554 39068887 39068182 39075269 39077212 39067838 39073588 39063733 39066078 39070038 39067969 39077227 39075149 39060424 
178 39122490 38944087 39081881 39074259 39080933 39074962 39074770 39078999 39078453 39079807 39073633 39070266 39072778 39070134 39081779 39069908 39077669 39069324 39073970 39066506 39077673 39061428 39086746 39068424 39071277 39075799 39074948 39072172 39061731 39072322 39059955 39073690 
179 39128843 38944351 39070972 39079190 39072080 39077054 39080884 39071445 39058004 39063706 39082476 39072524 39077996 39071775 39079431 39074901 39075083 39071638 39077542 39074803 39070172 39058911 39072937 39068308 39060741 39067080 39082951 39071738 39070826 39078649 39079653 39067550 
180 39122191 38946195 39078319 39076774 39080170 39074219 39080134 39070959 39068321 39071048 39077264 39081379 39079936 39075670 39086544 39063758 39062077 39070463 39076980 39082805 39077248 39076850 39071741 39080104 39069758 39084787 39074683 39070852 39076488 39065708 39066783 39075253 
181 39115385 38950889 39074412 39071239 39066917 39067256 39082391 39077640 39079303 39076858 39090716 39076699 39076306 39075899 39080935 39063651 39078576 39080272 39075536 39074241 39065280 39071302 39069129 39067872 39065433 39071852 39073519 39078769 39065723 39072483 39081162 39069192 
182 39121039 38956855 39060369 39078679 39077259 39081399 39074154 39086067 39077787 39073082 39069719 39058785 39074611 39079412 39061157 39072052 39060916 39074198 39070399 39074384 39069158 39078684 39080523 39077825 39078633 39073427 39065315 39075998 39080393 39068031 39080832 39077950 
183 39123798 38956821 39074604 39069812 39075087 39088352 39071166 39083535 39068078 39080698 39073300 39077925 39087472 39066301 39070542 39072643 39075132 39079099 39071588 39073963 39082482 39085110 39073411 39068080 39073377 39072347 39068814 39071026 39073246 39066680 39080253 39064455 
184 39116548 38959054 39077843 39080959 39089183 39079439 39077495 39083417 39078031 39075727 39070833 39071123 39079705 39081049 39076105 39069140 39069138 39087745 39093558 39071182 39076240 39065414 39079769 39076447 39081225 39078778 39089044 39081411 39075136 39064468 39074046 39074082 
185 39122808 38959055 39073576 39071100 39066726 39081943 39072089 39082022 39088155 39079132 39081429 39075812 39074299 39072602 39071124 39066412 39070715 39066442 39083821 39084287 39080703 39074910 39068126 39078219 39071659 39068018 39081197 39076405 39075315 39074194 39083553 39074574 
186 39114536 38944562 39081942 39078330 39067696 39084017 39080199 39088237 39086743 39075194 39085587 39076496 39076491 39081833 39072487 39063293 39078460 39077204 39090120 39075740 39089572 39080436 39079546 39089429 39079354 39073084 39066412 39083679 39082203 39076790 39071484 39079261 
187 39111910 38956110 39074353 39078741 39077064 39081396 39084883 39083886 39073097 39086354 39080915 39084099 39081214 39073969 39071589 39079268 39080716 39079811 39077179 39078865 39071204 39079703 39068980 39067696 39065908 39082343 39070129 39076896 39081402 39073939 39079693 39070613 
188 39122305 38955986 39084503 39082232 39080566 39078218 39069362 39072495 39074650 39081348 39090276 39071373 39075658 39091848 39077490 39073754 39078519 39073374 39072093 39081632 39077996 39061535 39075141 39075775 39073936 39083452 39078077 39083289 39078977 39083157 39073824 39071440 
189 39117255 38958227 39079253 39076698 39087380 39086063 39084494 39082133 39081370 39079500 39068186 39085064 39086935 39072870 39078023 39065705 39076349 39088899 39087465 39076185 39076231 39078762 39076014 39080430 39079103 39077574 39078167 39071021 39074689 39076560 39076924 39064481 
190 39117440 38954588 39087335 39079900 39087774 39079471 39079640 39076201 39087325 39088422 39075422 39084210 39073158 39082871 39075872 39075188 39075788 39078527 39076660 39085345 39078867 39069347 39073874 39065938 39080992 39081295 39082151 39071042 39085946 39080183 39071224 39082011 
191 39101207 38953871 39082102 39076344 39081861 39082046 39077535 39084610 39090704 39087868 39073707 39076602 39072430 39087632 39074569 39074839 39078476 39077688 39076931 39083402 39082396 39083893 39082009 39076672 39083624 39076991 39079154 39074065 39080898 39075456 39091339 39075224 
192 39124903 38966949 39107709 39086499 39085959 39081353 39089178 39079498 39085643 39076248 39085166 39080503 39087415 39082242 39088619 39069690 39083772 39079972 39069766 39087320 39078193 39094978 39083193 39077851 39077434 39083940 39071919 39074774 39088395 39074655 39085593 39071924 
193 39098978 38952108 39090620 39078950 39076777 39074552 39086836 39081929 39082216 39077703 39074078 39072971 39080721 39086864 39075857 39072425 39077704 39083677 39081149 39068959 39073942 39086145 39075701 39079124 39076696 39073663 39079140 39088359 39078302 39067461 39084603 39068022 
194 39111862 38946844 39078901 39083249 39081040 39081848 39082752 39087270 39085753 39071474 39091088 39091211 39083153 39077416 39094338 39070561 39088619 39083821 39083451 39087902 39084293 39072757 39087481 39089433 39075203 39079302 39081444 39081179 39084189 39077468 39065568 39076352 
195 39113296 38966030 39087753 39087821 39093261 39087891 39088462 39079767 39079672 39083873 39085781 39083596 39088112 39083603 39084181 39072288 39070229 39082209 39077844 39082369 39078834 39069261 39079058 39080000 39089851 39078389 39081158 39076807 39078863 39077706 39091910 39065990 
196 39110511 38951579 39086940 39081997 39085652 39086160 39081835 39090793 39085508 39076338 39072685 39092848 39086415 39073949 39088974 39080541 39070629 39089924 39082014 39085009 39085353 39082275 39072636 39081649 39073247 39086886 39071829 39067608 39074190 39085540 39086760 39080221 
197 39103494 38960324 39076750 39090155 39094503 39092184 39091839 39089781 39080835 39080754 39087906 39084219 39086234 39083024 39083814 39077683 39084172 39084349 39091627 39080212 39082137 39093139 39075544 39078285 39072921 39079619 39084154 39090276 39076103 39072989 39083245 39072658 
198 39099932 38961971 39088631 39073310 39094746 39087409 39090335 39080588 39081656 39088866 39083764 39091847 39091114 39084458 39081731 39081092 39092397 39084503 39086120 39090683 39084681 39073731 39079469 39083472 39084296 39088073 39078434 39066513 39070137 39076028 39079089 39075470 
199 39106483 38963435 39085268 39086326 39081628 39082219 39081058 39085206 39095191 39083512 39082124 39092679 39081392 39076651 39076861 39087759 39085624 39084862 39083363 39092775 39091736 39086656 39084026 39073278 39072017 39080848 39071599 39092658 39078458 39083554 39087417 39080757 
200 39096625 38964497 39083580 39089098 39087227 39084554 39092864 39082009 39088398 39080817 39077257 39092844 39087716 39100583 39094686 39070611 39095392 39080859 39091604 39081503 39091395 39088136 39074985 39080322 39089887 39083701 39072404 39082398 39082031 39086209 39070775 39075045 
201 39106499 38961515 39086616 39092834 39089784 39087228 39078671 39089413 39091095 39099704 39092476 39086330 39077225 39087428 39073303 39077281 39093033 39090706 39089525 39074028 39073165 39081932 39085781 39083245 39087275 39075189 39091727 39082677 39080874 39077802 39089355 39062026 
202 39099381 38960927 39087946 39093141 39099281 39084986 39089863 39092976 39089703 39092929 39092184 39082354 39084320 39080330 39081386 39074064 39086889 39091222 39091024 39088929 39073226 39085022 39081049 39083669 39088983 39081695 39078890 39081304 39081346 39085619 39061244 39086240 
203 39095542 38961742 39096343 39074960 39092850 39090944 39090179 39087585 39090678 39082309 39091518 39097853 39082070 39087077 39099657 39076219 39084542 39080668 39082572 39080451 39081833 39084460 39097797 39076221 39091595 39088800 39082969 39089969 39086425 39083406 39094457 39072685 
204 39094071 38967328 39092360 39093555 39092372 39089068 39084409 39090665 39100698 39089639 39084313 39092454 39089824 39088905 39078170 39081392 39086206 39091689 39095394 39086902 39092614 39085984 39088498 39085474 39086278 39078888 39084697 39091894 39093770 39082260 39080044 39087444 
205 39086984 38960422 39091537 39102824 39090204 39091623 39090603 39082788 39092829 39093949 39081766 39082688 39083616 39085164 39086948 39091599 39093455 39082079 39085900 39077797 39103890 39086048 39085576 39075012 39081920 39080159 39078791 39092173 39081344 39095210 39092512 39072645 
206 39087484 38975008 39076943 39087867 39094170 39087430 39089900 39099228 39083354 39100162 39083620 39092153 39085794 39086689 39085184 39081421 39089151 39097939 39093813 39091984 39083681 39086038 39092434 39085981 39081955 39087532 39080324 39081484 39076511 39088079 39086921 39081704 
207 39099380 38949587 39092903 39089084 39096967 39087991 39092666 39100299 39093918 39094688 39094739 39088454 39087694 39090800 39083209 39083784 39094718 39095849 39093435 39088825 39095597 39095366 39086569 39092445 39093109 39099667 39079334 39093311 39077281 39083730 39083933 39080186 
208 39107884 38970511 39099165 39079601 39101029 39095890 39095936 39083729 39089324 39089387 39089598 39095830 39086325 39092724 39095893 39095645 39094281 39102590 39099448 39081512 39091171 39086375 39094567 39098741 39091167 39081990 39085197 39086413 39078558 39090792 39084397 39085928 
209 39083450 38970916 39085889 39092590 39096044 39093221 39098990 39095706 39104473 39090338 39082366 39099207 39090347 39092664 39084274 39085632 39096016 39098453 39100859 39089741 39099435 39099970 39081404 39103031 39088645 39090761 39087236 39091667 39084462 39089395 39095504 39074625 
210 39085385 38964553 39088914 39095287 39095695 39093684 39097123 39087101 39090922 39095545 39092658 39087432 39083742 39078567 39083026 39069183 39092269 39086528 39100611 39085343 39096974 39097757 39086081 39093386 39094444 39104219 39092117 39089121 39091886 39090857 39085989 39080087 
