n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39027920 38889269 39039780 39032723 39043900 39046843 39051419 39037279 39046075 39039307 39045512 39048643 39045443 39054517 39057153 39034134 39043380 39036847 39041263 39054754 39035207 39052227 39054744 39038055 39037281 39043361 39049615 39040438 39045741 39046567 39050993 39041131 
106 39052248 38907065 39045186 39034054 39044163 39043211 39040818 39045067 39043552 39046875 39046136 39051944 39042036 39046195 39049159 39055709 39044692 39050134 39052862 39039231 39046769 39049170 39052434 39037665 39056218 39037574 39045208 39045136 39036670 39061636 39038919 39049825 
107 39043616 38901048 39040620 39045838 39034607 39043721 39052005 39046126 39051614 39044991 39052468 39039121 39048792 39041188 39042434 39043494 39042593 39048616 39034476 39034358 39042168 39045533 39049212 39041737 39045707 39045063 39042614 39058383 39046383 39037583 39054033 39044734 
108 39040439 38900605 39046981 39056978 39048568 39043181 39043488 39057822 39057457 39041513 39060143 39033123 39043654 39047379 39055174 39030250 39053694 39045965 39058561 39043809 39046375 39047393 39047346 39045682 39046970 39046769 39039002 39045010 39029267 39043079 39031681 39038223 
109 39051469 38904186 39044893 39041318 39046608 39061409 39047482 39053111 39063686 39048722 39048328 39042496 39045166 39051014 39052395 39039949 39039796 39044122 39038157 39054983 39043670 39054675 39042677 39049707 39032479 39052352 39039976 39049871 39047104 39056633 39061052 39042439 
110 39045475 38896480 39058194 39048519 39047010 39049264 39050399 39053837 39046521 39036493 39047477 39048237 39045082 39041369 39064389 39037959 39042397 39047895 39049728 39048181 39056769 39056041 39057298 39039876 39044752 39050565 39048433 39057361 39039641 39041553 39041350 39041209 
111 39055550 38902233 39052788 39040481 39054793 39044189 39047136 39043644 39041114 39046815 39051668 39041420 39043265 39043135 39042559 39036148 39037228 39047406 39043669 39042938 39051934 39058603 39047069 39043370 39035653 39052254 39049617 39041740 39047545 39046166 39060163 39041096 
112 39063686 38901922 39042318 39053211 39050870 39034891 39034137 39047158 39046219 39046883 39047597 39041583 39039355 39044271 39053695 39035074 39047540 39048976 39042354 39064794 39047027 39053456 39044336 39051756 39045183 39058617 39041748 39037393 39047990 39044802 39052105 39043973 
113 39036820 38911055 39045103 39046504 39042888 39038002 39043170 39038604 39057304 39047896 39059023 39052834 39051803 39040565 39048358 39040448 39051442 39037129 39052966 39052250 39037554 39047644 39043831 39048199 39048342 39049914 39037695 39052930 39049835 39046369 39057411 39040728 
114 39054657 38896397 39042041 39055959 39050086 39039406 39043619 39038320 39047548 39045971 39060435 39050851 39043117 39045483 39043108 39044865 39052265 39050776 39052966 39047569 39060702 39050897 39038280 39048790 39037814 39038859 39038585 39055475 39040635 39042277 39041571 39045678 
115 39040040 38909809 39046074 39056588 39047160 39061712 39045505 39040660 39049351 39056403 39052880 39054146 39046929 39052780 39054782 39040654 39053667 39048040 39059815 39061350 39047402 39049651 39051906 39060359 39034991 39045035 39055360 39052528 39043932 39056122 39057614 39042880 
116 39055098 38894088 39053100 39038117 39055732 39048583 39051023 39042827 39049674 39060678 39049954 39048960 39048634 39051600 39051807 39047099 39049244 39055395 39052524 39039459 39042657 39059779 39044871 39050236 39043077 39042375 39059587 39061545 39052409 39048443 39042295 39051304 
117 39050561 38895948 39059397 39053400 39040906 39039528 39056121 39052938 39053634 39049984 39044878 39047312 39049164 39040185 39054872 39038710 39058368 39046019 39042029 39051874 39051751 39057134 39050964 39054074 39054010 39051882 39042013 39049338 39047765 39053489 39060253 39045958 
118 39054649 38907783 39046123 39039500 39046465 39051452 39054828 39055207 39054489 39047989 39054361 39042061 39050661 39051574 39042777 39053456 39052695 39046199 39035135 39044951 39046331 39050267 39054632 39055260 39055655 39050627 39048365 39035592 39039789 39041909 39045418 39046235 
119 39052392 38903519 39053251 39044500 39054379 39050792 39065531 39058113 39057167 39041511 39046574 39052043 39044789 39046739 39049808 39036460 39044870 39062638 39048159 39052186 39042154 39052909 39058443 39054699 39055645 39047722 39052568 39049025 39045786 39049470 39061827 39035470 
120 39063280 38904183 39046254 39050699 39049341 39054119 39046671 39038264 39057207 39052310 39047576 39052162 39052826 39057286 39049010 39048471 39043406 39044392 39045949 39051634 39052513 39044514 39048810 39051166 39052129 39044571 39048226 39052396 39043244 39050722 39029430 39044292 
121 39051115 38892574 39043253 39052612 39041920 39046438 39051408 39040681 39063076 39060284 39061155 39051974 39054442 39052483 39053098 39040221 39053470 39065587 39057459 39046278 39048137 39055572 39055134 39042662 39042626 39049031 39044845 39047101 39052527 39050364 39055378 39044402 
122 39065062 38901419 39051829 39046194 39056308 39056095 39059818 39047759 39056089 39049761 39057126 39055869 39049103 39048398 39049287 39041972 39041294 39055339 39045901 39051772 39054654 39056627 39049511 39039741 39049364 39049934 39056429 39049436 39046463 39056197 39041368 39040738 
123 39064639 38900318 39069689 39052547 39049317 39049478 39054681 39054684 39045413 39055528 39049525 39049593 39061641 39049531 39056887 39043655 39053743 39056497 39058010 39054258 39047080 39041767 39050574 39055331 39046775 39062381 39054813 39050847 39058968 39041834 39058101 39046195 
124 39063130 38904513 39059936 39052169 39046312 39045168 39050565 39048145 39054333 39053621 39065029 39053998 39073946 39044694 39058142 39039934 39057626 39051222 39041743 39041116 39048961 39036531 39055201 39063808 39052912 39050115 39049436 39050191 39054227 39045742 39043037 39047884 
125 39056373 38908533 39057133 39057180 39050611 39047860 39048689 39049214 39042911 39051873 39044342 39050460 39046660 39047456 39040172 39057148 39054465 39061511 39063365 39047971 39057813 39059180 39052584 39063279 39059589 39051752 39050367 39051753 39047993 39044303 39062407 39039037 
126 39069481 38903769 39058068 39044917 39042016 39053157 39066872 39049147 39053083 39051895 39047730 39052096 39054683 39054282 39049029 39046336 39059435 39045876 39059705 39042365 39041897 39051163 39057772 39051242 39056926 39054614 39061063 39048850 39055923 39053354 39038706 39051268 
127 39045337 38900459 39049371 39044766 39050324 39054571 39053489 39055778 39042227 39051233 39051508 39056697 39054494 39050185 39058674 39044631 39049213 39056551 39052405 39047301 39048201 39049381 39050901 39054460 39053530 39055599 39042478 39054142 39046974 39041023 39059371 39048442 
128 39043151 38917737 39063257 39052450 39061062 39067453 39049447 39051681 39066798 39063874 39055173 39047179 39076598 39062602 39043468 39038977 39053293 39057934 39054778 39048807 39055477 39048450 39062175 39052121 39058226 39050868 39061364 39060695 39065137 39070457 39060314 39056355 
129 38804673 38781997 39052438 39051027 39054145 39060137 39048087 39056312 39052011 39058193 39051458 39051486 39057866 39054767 39047481 39040025 39058639 39049129 39059343 39055603 39059070 39047990 39064184 39056991 39052695 39044826 39050353 39053121 39046340 39047065 39053032 39049986 
130 39120907 38891317 39056191 39043643 39056941 39059568 39057476 39048192 39050791 39044056 39054914 39058844 39056292 39062134 39054200 39049227 39060870 39048514 39052926 39055299 39047536 39053889 39052798 39069954 39051766 39057541 39051854 39053691 39063299 39054630 39049487 39053889 
131 39129077 38900426 39213865 39048173 39051743 39057006 39057515 39060903 39050262 39062372 39052709 39059644 39049492 39051920 39042551 39051406 39055918 39046458 39046634 39044779 39046130 39051991 39034400 39047930 39050526 39050890 39039521 39063807 39054640 39050873 39055958 39044177 
132 39126148 38906372 39050413 39044708 39060610 39056712 39042537 39053698 39053149 39055988 39044749 39040014 39059375 39056989 39053694 39036905 39059978 39050439 39057369 39060512 39047367 39052672 39045547 39054557 39059856 39050199 39058291 39050664 39057040 39046354 39041721 39058149 
133 39121694 38913692 39056367 39050560 39050375 39046390 39055715 39057164 39064939 39060485 39054200 39058832 39067873 39054386 39046890 39052818 39046942 39058136 39046263 39059209 39057230 39056628 39060272 39053759 39048066 39058104 39056017 39052261 39064057 39056678 39051022 39039932 
134 39113874 38924353 39049658 39057924 39068836 39041126 39061403 39056430 39058209 39062695 39042336 39054688 39048129 39052450 39042689 39053967 39052346 39057526 39055645 39055855 39042176 39054441 39063342 39060484 39050391 39049834 39060516 39058142 39053124 39049826 39054630 39045691 
135 39124235 38918700 39066046 39056526 39060857 39060253 39055375 39062677 39060416 39057376 39044965 39057288 39049221 39050397 39047868 39048061 39058075 39059133 39054438 39054815 39061589 39062923 39057110 39054234 39050217 39051703 39056922 39060066 39058062 39051757 39053878 39041604 
136 39123302 38908922 39049594 39049433 39059568 39042164 39057337 39055793 39052229 39063738 39061336 39060723 39054414 39051371 39049529 39043196 39051898 39057201 39059071 39056258 39053925 39065577 39047276 39058310 39061681 39047767 39063624 39045120 39054539 39055832 39049158 39054838 
137 39127698 38920388 39058228 39056790 39065395 39048747 39054316 39057014 39070555 39061724 39056829 39053565 39058878 39062849 39043846 39054891 39055339 39054270 39056360 39064579 39059915 39046576 39052223 39059399 39053077 39057953 39057416 39059771 39066511 39068448 39060000 39047164 
138 39121282 38918834 39058124 39062931 39058567 39058148 39057988 39056316 39051997 39057560 39060017 39054421 39048676 39058946 39060716 39056571 39055583 39047643 39059599 39064717 39063674 39058440 39057712 39063717 39067237 39052093 39053552 39046120 39057242 39060519 39040137 39039542 
139 39120653 38915059 39053284 39051924 39049719 39066323 39080246 39058781 39062651 39058344 39063334 39052785 39059729 39057235 39048492 39060604 39059680 39060779 39058779 39052286 39049550 39064185 39049485 39063313 39055183 39058736 39048345 39045383 39051700 39067243 39057850 39060221 
140 39118733 38917110 39053792 39054050 39055012 39065258 39056934 39061332 39047951 39057889 39059757 39060306 39062824 39059035 39061657 39045660 39057185 39056873 39061914 39056557 39042003 39055273 39051483 39062649 39056685 39060277 39057415 39046369 39053928 39055974 39047421 39045900 
141 39120605 38921725 39056336 39061402 39060095 39063288 39046209 39066008 39058523 39057208 39062080 39055846 39063271 39061943 39057589 39052879 39056868 39053772 39067477 39064086 39059606 39052685 39054908 39061986 39063207 39056803 39045404 39054285 39058896 39061367 39063507 39053486 
142 39125591 38932851 39059433 39056402 39058280 39068818 39067563 39063039 39053010 39049572 39063636 39041287 39060055 39053219 39057117 39052023 39053023 39057787 39061459 39044938 39064654 39061315 39058366 39055898 39063831 39060978 39066451 39044942 39059151 39054958 39043790 39049181 
143 39124656 38920438 39053993 39058450 39057267 39059492 39058861 39058242 39054216 39056016 39056992 39059450 39058062 39062260 39057375 39057510 39052531 39054931 39056600 39054084 39064003 39054113 39059898 39053989 39053787 39066025 39070028 39059690 39058825 39060466 39059862 39050059 
144 39135480 38923803 39069071 39060372 39062990 39065570 39059140 39060275 39069396 39062166 39064992 39049016 39053013 39053591 39070061 39030273 39061566 39052445 39063540 39043781 39065379 39055165 39067090 39041455 39060177 39068118 39051565 39052716 39070097 39062632 39064863 39050842 
145 39112842 38943546 39053350 39058948 39064878 39065097 39070430 39057417 39067975 39065204 39051680 39057673 39061872 39050764 39061639 39049282 39063225 39062363 39056044 39058443 39062150 39067044 39048345 39065962 39059366 39068753 39059024 39059559 39069403 39055766 39068051 39050348 
146 39131116 38914718 39063808 39058642 39052175 39073620 39062064 39056243 39059594 39055740 39060164 39052165 39060107 39053263 39060234 39050931 39064570 39059141 39057439 39064958 39059688 39060160 39063952 39071639 39059007 39053139 39062949 39053687 39071718 39056398 39049072 39057061 
147 39123861 38927927 39072728 39074510 39049565 39062451 39066084 39057844 39064249 39060201 39061824 39049077 39069268 39068690 39051457 39046657 39058208 39055725 39061370 39070982 39047911 39062732 39065132 39058084 39064578 39065285 39057321 39051964 39064630 39061430 39072434 39058578 
148 39128674 38925240 39056443 39057548 39047825 39060698 39057362 39062883 39061776 39069065 39058649 39073283 39053237 39053320 39068321 39062391 39068562 39059038 39053488 39064653 39062860 39049345 39060939 39062651 39050435 39057671 39071555 39058872 39051940 39054999 39060887 39051701 
149 39122288 38928447 39070299 39058422 39063367 39060283 39060367 39055623 39058152 39067844 39061115 39064364 39067937 39062309 39060026 39062267 39055522 39054516 39054733 39056463 39053060 39063070 39043922 39063755 39056974 39059033 39047511 39068161 39053093 39054664 39065295 39041319 
150 39125487 38928466 39049302 39075298 39066358 39050681 39061749 39070230 39059478 39065504 39056864 39065897 39065966 39065775 39057215 39053777 39058384 39060398 39058632 39057967 39069386 39058555 39051367 39053288 39055695 39062387 39074665 39063806 39059598 39057992 39052683 39068419 
151 39125223 38934600 39059093 39042849 39068751 39078077 39059308 39056173 39056686 39054458 39059444 39071932 39068889 39058296 39062913 39050802 39055953 39052373 39062388 39052196 39048488 39057218 39068667 39063776 39064775 39058171 39058201 39071106 39069929 39056510 39051480 39051811 
152 39131481 38921433 39080476 39065769 39065595 39064323 39069804 39067476 39065814 39060662 39057103 39058569 39062983 39056135 39059302 39053319 39060993 39055383 39050782 39048781 39059622 39055736 39064922 39054952 39057651 39065034 39065374 39063339 39059741 39059326 39064311 39066872 
153 39123834 38944812 39060063 39057947 39064021 39066188 39066725 39067378 39063910 39059099 39061280 39067102 39058944 39067428 39059307 39057483 39067725 39054944 39055152 39057764 39059323 39055914 39076994 39053682 39052364 39061845 39060927 39063534 39055414 39066044 39067426 39064031 
154 39130839 38928648 39063270 39070360 39060763 39071191 39065790 39068887 39065293 39065995 39059059 39050888 39056102 39057242 39055947 39056087 39069234 39064374 39064133 39050396 39079324 39058541 39051098 39059046 39065846 39070794 39058543 39064115 39062608 39055896 39049287 39061107 
155 39136636 38939289 39079783 39068950 39052794 39072357 39050045 39049871 39065742 39062565 39057193 39064934 39069689 39061897 39061870 39055182 39074863 39050929 39062383 39070689 39055785 39067992 39056312 39065164 39057024 39070712 39057504 39056562 39064150 39053978 39069007 39048231 
156 39122419 38940144 39065078 39064187 39062112 39060234 39063558 39072345 39064516 39061715 39058976 39054032 39057293 39063363 39062474 39060398 39070107 39072609 39073147 39043281 39074634 39054888 39059684 39052810 39078740 39066326 39068985 39063158 39059586 39060127 39064786 39049452 
157 39139233 38926575 39071567 39068693 39064063 39066855 39069850 39051858 39057168 39067056 39054526 39060670 39057955 39069410 39063766 39048748 39060318 39059439 39070027 39059195 39063423 39058310 39050069 39054928 39064928 39071643 39067382 39056263 39067526 39072535 39079022 39056920 
158 39126193 38936636 39068607 39063111 39065704 39067559 39060753 39071712 39059407 39066245 39060890 39059901 39061930 39075567 39053909 39057066 39055206 39066632 39060392 39074188 39062951 39065635 39056675 39071052 39052544 39061735 39058460 39061293 39069452 39053115 39060203 39059949 
159 39123981 38932741 39073205 39065474 39058259 39062793 39059495 39069621 39067014 39070356 39052125 39067952 39064263 39058841 39059794 39050792 39072493 39061402 39064938 39058749 39065835 39072254 39058504 39060670 39051007 39067188 39063648 39066220 39070692 39053755 39077285 39045579 
160 39129147 38941107 39079379 39078584 39056887 39067215 39071801 39057874 39060928 39064908 39069117 39070985 39055401 39066111 39062491 39058768 39066389 39064147 39073371 39067803 39068724 39071024 39074145 39065337 39075155 39063422 39068192 39069635 39060004 39073480 39044478 39058625 
161 39129246 38948002 39064929 39067109 39070654 39061413 39062368 39066097 39062407 39070959 39058921 39069409 39067587 39066887 39069539 39055248 39070473 39057217 39069282 39062315 39059346 39063412 39063886 39064459 39070900 39066681 39065096 39065559 39067369 39063679 39075758 39061728 
162 39131333 38929936 39069151 39061968 39066006 39065573 39064215 39064692 39062609 39065623 39063623 39069461 39064226 39063888 39071469 39049864 39059557 39071295 39064624 39061430 39071710 39074187 39062264 39071509 39049540 39058202 39063866 39065001 39062359 39061984 39055237 39054914 
163 39142532 38939929 39065199 39071427 39074099 39072918 39066757 39067323 39070374 39064997 39075418 39080989 39058053 39074229 39074499 39060961 39063500 39066353 39071043 39067990 39061923 39045803 39063274 39071189 39074524 39062224 39055434 39062617 39064951 39067075 39071841 39064140 
164 39128205 38936327 39069924 39065291 39064742 39072459 39069725 39065100 39058632 39067433 39069285 39077665 39079435 39074906 39076002 39068136 39065722 39065885 39070043 39064792 39059299 39061029 39078262 39064371 39079651 39060429 39074914 39064326 39073547 39059044 39053040 39055465 
165 39127623 38947470 39074760 39079738 39077104 39078452 39051662 39070082 39070150 39072969 39075756 39068524 39076297 39059439 39071131 39056776 39064431 39068956 39071327 39069131 39062405 39064177 39074831 39064187 39075702 39058367 39062234 39060328 39054880 39075927 39074803 39047616 
166 39124959 38944021 39062266 39073025 39073228 39065394 39076983 39072815 39070933 39060596 39073533 39060783 39064559 39061464 39064607 39062318 39064453 39066359 39069476 39060671 39068172 39071419 39067817 39066906 39069934 39059370 39070239 39056563 39069793 39069198 39062151 39074073 
167 39118141 38952477 39077600 39061897 39080501 39067503 39065028 39066831 39065191 39056503 39072009 39066364 39068808 39064248 39066515 39058944 39064239 39077825 39056298 39070583 39068627 39060681 39082611 39070334 39059615 39075866 39071029 39069591 39068548 39057534 39075819 39058143 
168 39124854 38946946 39060272 39068112 39072032 39064835 39070950 39068575 39080845 39071717 39065070 39070282 39060982 39081505 39061622 39067148 39067609 39061816 39067923 39066960 39067566 39066891 39075914 39076207 39067160 39058119 39070595 39066921 39063175 39054886 39060038 39053413 
169 39130920 38941531 39069394 39068182 39066442 39074932 39072382 39074601 39066355 39067432 39083075 39065850 39068743 39075582 39066933 39058777 39069416 39085527 39062135 39064979 39069880 39056466 39073414 39064702 39071223 39068258 39072239 39070973 39061804 39072435 39074652 39073280 
170 39122239 38947453 39071355 39072705 39068915 39058611 39068139 39070750 39070356 39068723 39065488 39068494 39069849 39081153 39074851 39073723 39069657 39063120 39063878 39072035 39067020 39073702 39063072 39073311 39069054 39080596 39064456 39065365 39064896 39070033 39058828 39071782 
171 39125649 38953181 39067067 39068242 39064215 39069284 39078349 39062940 39074550 39065685 39074952 39066753 39064389 39078919 39073688 39063806 39065013 39075959 39065332 39074416 39073975 39078934 39075364 39059743 39069623 39059093 39059722 39071080 39082369 39076217 39078417 39069299 
172 39119956 39101450 39069362 39067793 39073194 39079865 39069728 39067991 39076625 39079545 39065716 39061213 39066664 39064678 39073474 39074502 39070918 39073475 39075165 39064923 39070342 39072506 39073254 39061872 39081513 39077497 39069306 39063969 39071395 39073169 39070188 39066713 
173 39125366 38952360 39082638 39068443 39074883 39074622 39081720 39070332 39068565 39070846 39071859 39072720 39065699 39077797 39077674 39070429 39073074 39082386 39086110 39074153 39076068 39077810 39073536 39077644 39070800 39070332 39068762 39061885 39067254 39069269 39081385 39053595 
174 39137523 38946128 39073008 39068169 39081489 39065491 39065880 39074207 39066609 39074599 39082690 39080869 39058466 39059823 39067802 39061255 39077398 39058725 39064078 39068556 39080056 39070279 39077888 39072230 39065187 39060344 39067504 39067427 39069141 39078657 39070443 39065790 
175 39122801 38947445 39066366 39074788 39075883 39089240 39064733 39067317 39071744 39071131 39063091 39073189 39087362 39078256 39075879 39059383 39074503 39080988 39081283 39070998 39066733 39077057 39071119 39060133 39079583 39079126 39062350 39062067 39067090 39055871 39071990 39065876 
176 39133484 38937610 39079487 39065867 39078494 39073422 39075599 39078428 39070278 39074790 39077241 39068865 39078431 39076628 39070038 39062753 39079914 39061579 39071409 39084403 39080254 39073807 39072416 39076359 39066353 39077512 39073239 39079320 39071196 39075210 39055799 39073713 
177 39101413 38953324 39073971 39075439 39079417 39072911 39077440 39094424 39058783 39080030 39074106 39076200 39068818 39076152 39084467 39064468 39068911 39088835 39058298 39080881 39068714 39073399 39069542 39068111 39083025 39067586 39077243 39069675 39072358 39078096 39083882 39067074 
178 39124503 38933807 39071818 39064881 39081427 39076979 39075541 39073488 39074057 39077546 39073090 39079025 39068014 39079875 39076379 39066106 39069033 39068190 39064485 39060627 39069528 39063366 39069321 39072942 39078203 39079520 39072999 39072932 39065639 39075547 39063580 39067323 
179 39124106 38951723 39064357 39078860 39076390 39079642 39086443 39081025 39077771 39088707 39083777 39080590 39074634 39069387 39072867 39063764 39079181 39084746 39067081 39072236 39086248 39075841 39081780 39067872 39072332 39049266 39073750 39074376 39067289 39061997 39080448 39069436 
180 39125778 38963303 39078310 39071255 39062705 39074224 39079617 39081487 39077607 39067878 39074143 39084368 39077881 39071308 39079998 39070861 39071927 39078145 39075348 39078565 39077378 39087012 39067275 39073756 39078231 39082211 39068030 39078336 39083747 39081173 39078674 39066459 
181 39116070 38949116 39076828 39082825 39064685 39064775 39082718 39066679 39073680 39062973 39075551 39069634 39073579 39067679 39083602 39072310 39075545 39076575 39072238 39072590 39069732 39083251 39059914 39077541 39073297 39069135 39065571 39069859 39088010 39083123 39067577 39075174 
182 39129150 38962812 39073840 39078124 39066992 39080739 39084833 39079540 39070285 39070385 39080508 39067632 39074386 39073971 39076896 39073997 39074496 39071285 39083054 39078602 39082887 39077867 39076668 39075316 39070648 39072446 39065431 39072803 39075936 39072540 39060609 39065997 
183 39115557 38953256 39075112 39074552 39080488 39075975 39083593 39081200 39078447 39077840 39078146 39085112 39071208 39070734 39082450 39075534 39074223 39067687 39080910 39066206 39067763 39073807 39080728 39078913 39069381 39074825 39073715 39086121 39069630 39075200 39085457 39077578 
184 39117658 38956498 39075078 39084412 39075288 39080081 39083229 39085375 39087807 39073556 39073737 39073008 39074031 39074101 39068495 39071044 39063615 39081056 39079085 39084194 39078493 39069925 39076113 39078992 39081093 39076852 39066049 39085003 39069871 39062009 39071870 39070895 
185 39104736 38951308 39075295 39074939 39082316 39092852 39074970 39085132 39066205 39086675 39079023 39074301 39070922 39090663 39070034 39078075 39080929 39070737 39087866 39072982 39070156 39068471 39086739 39076415 39071100 39069801 39074772 39079023 39075733 39069208 39083910 39068554 
186 39123591 38941493 39077855 39090054 39078995 39087273 39082081 39077369 39078429 39078447 39079142 39073001 39074513 39080801 39071328 39074778 39081801 39066745 39082266 39080079 39075986 39076851 39085626 39087833 39078358 39071589 39084356 39076607 39073818 39078522 39067270 39079000 
187 39119834 38956311 39079591 39084872 39078827 39081357 39076657 39076910 39077875 39072636 39088015 39070796 39084252 39082236 39075212 39064368 39080149 39070408 39074861 39073287 39079151 39082608 39067886 39069170 39075213 39075700 39087277 39068555 39080711 39077198 39085096 39060868 
188 39124598 38954142 39081245 39069841 39086621 39083549 39072079 39085308 39071881 39070192 39085198 39074178 39079565 39078703 39084745 39072700 39074591 39068686 39077818 39077877 39077527 39073603 39084499 39068925 39074080 39079616 39073997 39081641 39078512 39077114 39069651 39066572 
189 39119379 38957714 39075626 39074735 39071178 39089536 39080901 39086345 39073845 39072991 39075836 39090011 39092289 39088698 39074770 39072480 39088323 39069384 39073111 39072422 39069309 39076417 39060766 39076739 39072333 39085632 39070193 39085029 39069105 39075192 39085231 39070535 
190 39112920 38963323 39077387 39080028 39077570 39080286 39083423 39089932 39081842 39090453 39094876 39084193 39070144 39077461 39083495 39062739 39078558 39083391 39081528 39080756 39072929 39079316 39082511 39075874 39080220 39081246 39095303 39085039 39081930 39079129 39071529 39076831 
191 39101617 38950609 39093400 39080148 39094035 39069208 39081451 39088487 39075808 39082050 39089851 39082538 39082643 39088054 39087304 39077487 39073048 39089851 39084827 39075432 39077203 39073628 39072342 39080773 39077953 39072711 39075753 39073190 39086922 39075094 39089998 39072177 
192 39135430 38947355 39091054 39078892 39070939 39091394 39085737 39077055 39081645 39093267 39083746 39073622 39088998 39089449 39080742 39073567 39076926 39077135 39081796 39085493 39087615 39079646 39079882 39083978 39078340 39081365 39068776 39081012 39075104 39080504 39086160 39063029 
193 39096306 38962181 39093317 39079949 39082456 39086874 39096584 39086514 39076265 39075551 39075924 39076100 39080147 39080145 39088866 39081704 39078449 39091464 39083304 39078401 39074333 39084599 39079314 39083731 39082985 39075912 39075379 39072912 39079845 39080317 39082264 39065246 
194 39106959 38954714 39077047 39083944 39077759 39088892 39086273 39090074 39086997 39084897 39081776 39085861 39080811 39084576 39074602 39074390 39082558 39083245 39075447 39086941 39088584 39079387 39083703 39074183 39072828 39076879 39077128 39081685 39077370 39087782 39069257 39085586 
195 39118223 38962177 39085878 39079968 39090831 39093901 39088617 39086024 39081705 39079094 39079332 39078916 39081968 39084976 39084886 39070285 39080443 39078935 39075024 39076002 39066276 39090726 39086369 39084569 39070885 39089746 39087587 39091038 39085550 39081691 39094492 39076187 
196 39114332 38949914 39088313 39081063 39094197 39088463 39085992 39080086 39091766 39083134 39075531 39087692 39093416 39082241 39069040 39071612 39081956 39084014 39075158 39074291 39083433 39073893 39081123 39084413 39085244 39069476 39086383 39083353 39075929 39084343 39066066 39078357 
197 39107249 38965761 39103663 39094483 39081378 39095574 39085888 39085222 39079429 39079711 39084489 39081144 39087897 39092442 39074569 39067822 39083389 39086867 39084967 39084548 39084439 39073950 39081073 39081241 39083488 39080411 39084609 39083260 39076472 39080496 39085822 39066182 
198 39108200 38963481 39087474 39082239 39093768 39095873 39087117 39087325 39086209 39088369 39090781 39080048 39089240 39080710 39088431 39083311 39084022 39089976 39080591 39076454 39084887 39081657 39080207 39088460 39085551 39084177 39084432 39075770 39081083 39088888 39079692 39080024 
199 39100947 38966984 39079817 39089381 39089818 39095231 39078057 39068279 39089664 39087120 39085374 39096293 39088216 39086181 39097087 39071985 39084151 39070867 39088102 39082285 39083232 39090505 39085964 39079490 39087375 39081211 39079376 39086568 39094310 39072045 39097330 39074789 
200 39095426 38947303 39084944 39084990 39086203 39088966 39093107 39087985 39089987 39095417 39081318 39085382 39087656 39086791 39090804 39078315 39088854 39085962 39078987 39090134 39085269 39082274 39084982 39076821 39080322 39087235 39079611 39076145 39088737 39090666 39078666 39067956 
201 39107259 38965788 39087384 39089166 39090335 39085524 39089441 39088088 39090593 39089284 39089847 39082018 39088679 39093009 39097782 39084639 39089738 39084870 39095804 39085544 39077755 39102394 39082062 39078545 39072360 39087611 39083927 39091166 39096055 39087795 39086021 39073124 
202 39106949 38958292 39084001 39095538 39092338 39078814 39096438 39086576 39086918 39085096 39094769 39090791 39086587 39092463 39087184 39081011 39093999 39085059 39077864 39097893 39082438 39073640 39084548 39080097 39086952 39081548 39082428 39092378 39079676 39087012 39073697 39079016 
203 39101476 38957705 39095096 39084434 39100516 39082057 39089768 39090261 39085230 39085436 39092373 39091234 39077992 39080345 39083826 39079884 39086383 39075931 39075571 39090324 39080984 39092705 39078341 39086910 39086656 39087637 39081389 39092374 39082992 39093941 39093378 39078148 
204 39106032 38962567 39092567 39083938 39093359 39088537 39094240 39083698 39084081 39086507 39083756 39105510 39082780 39078437 39089376 39081808 39087249 39081311 39083315 39081336 39090981 39088996 39093939 39080694 39092820 39089294 39093868 39081812 39089315 39092891 39079887 39081002 
205 39097016 38965913 39078555 39082601 39095940 39084947 39074961 39092065 39087606 39091315 39083804 39095963 39093731 39083374 39081502 39088149 39086316 39092620 39084283 39089722 39081289 39092071 39085548 39087488 39087700 39072267 39074527 39091321 39076896 39084912 39093617 39083935 
206 39097308 38976734 39090789 39089663 39089191 39093119 39084589 39085964 39097103 39097314 39091173 39090280 39101875 39086132 39094260 39075518 39082826 39084324 39104112 39085883 39086623 39093767 39100217 39084657 39091506 39087354 39093044 39083231 39078131 39081260 39081747 39084929 
207 39102425 38953648 39089760 39094594 39094544 39105433 39089921 39097872 39099134 39083857 39082154 39100639 39096291 39082571 39098670 39083265 39093777 39086632 39094527 39089801 39083816 39073602 39087491 39092786 39098001 39088317 39093947 39086891 39090214 39083802 39081207 39078742 
208 39104129 38968575 39094378 39104092 39091427 39083616 39094186 39095843 39094134 39085631 39091985 39089585 39089668 39095245 39093875 39085219 39086314 39088971 39082661 39088319 39097901 39089689 39079439 39096501 39100062 39083017 39085968 39097863 39085200 39094084 39075952 39084698 
209 39084586 38981410 39097791 39094168 39090589 39101498 39083563 39088111 39089420 39103722 39105590 39085732 39095977 39085796 39094196 39083723 39096218 39092855 39094388 39091781 39086854 39097778 39083249 39078650 39093381 39095498 39095832 39095462 39081890 39095439 39085933 39084630 
210 39087484 38962767 39085647 39093762 39102407 39107077 39088397 39090512 39099505 39087217 39098140 39091147 39095101 39086047 39095272 39081432 39091615 39097087 39099517 39089378 39091673 39079732 39083707 39096295 39085315 39088264 39095444 39090445 39090279 39080591 39066959 39087692 
