n P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 
105 39031266 38893356 39035824 39048469 39032918 39049290 39052745 39048561 39049236 39044027 39052724 39045211 39038089 39053336 39050069 39042335 39049745 39041641 39044033 39042732 39039383 39037230 39037010 39054187 39040113 39036986 39053400 39034541 39044866 39043839 39060781 39039690 
106 39036497 38898994 39044557 39053035 39059866 39045561 39057158 39051218 39048480 39048432 39042555 39056824 39032705 39050338 39046983 39039248 39036234 39057683 39042479 39053256 39056536 39041388 39044282 39036209 39046864 39044279 39044143 39034874 39049642 39051909 39033660 39049401 
107 39038428 38891084 39051030 39040676 39039644 39041980 39039700 39034321 39050658 39048290 39052007 39041712 39055744 39049549 39049228 39039351 39049641 39047463 39056185 39047212 39050758 39038661 39046870 39039038 39047990 39049401 39043378 39043841 39046340 39035725 39044873 39046280 
108 39049617 38891352 39042068 39054380 39035159 39042165 39054786 39037033 39047434 39046006 39046713 39052723 39045652 39040687 39051712 39032623 39060660 39058829 39033025 39053451 39057514 39063128 39054199 39041379 39064065 39044986 39057091 39052555 39046363 39049051 39033501 39034616 
109 39043066 38904687 39034227 39036510 39050084 39038235 39051660 39054503 39051485 39045528 39047003 39049141 39042793 39043205 39056878 39038224 39043199 39048702 39043131 39044613 39047998 39056031 39056879 39051376 39045421 39050836 39047529 39053696 39044176 39050055 39061929 39050766 
110 39052384 38906357 39046597 39051960 39048866 39052584 39038770 39057289 39051486 39038188 39041369 39035262 39057866 39048638 39054161 39035070 39045089 39039261 39057405 39044121 39045745 39041910 39039700 39054923 39049638 39043842 39039014 39054127 39051802 39051708 39035913 39044830 
111 39057233 38905406 39038900 39042118 39046507 39047510 39059381 39049910 39063782 39056548 39046776 39049215 39050079 39056851 39037329 39034482 39050940 39031231 39039859 39046870 39056126 39047608 39055023 39042990 39061216 39043887 39047435 39039470 39054696 39049320 39056630 39039167 
112 39056358 38908991 39048102 39060004 39048091 39066622 39045696 39062169 39046041 39046977 39053317 39035813 39055395 39053067 39046696 39031384 39045254 39056101 39040029 39044888 39043759 39053006 39053936 39041307 39051309 39036946 39049247 39051115 39057786 39051077 39037108 39039725 
113 39050458 38904378 39045789 39044829 39042592 39046986 39055646 39041857 39050785 39051342 39047971 39047470 39040780 39052347 39043643 39037193 39046226 39046467 39046092 39054536 39043499 39036843 39045776 39062311 39040941 39048143 39056341 39039220 39047086 39040392 39053089 39038391 
114 39054064 38901554 39048428 39033218 39058767 39051973 39054149 39053938 39045778 39038122 39053315 39051427 39044187 39050604 39050573 39051807 39044064 39038420 39041416 39039563 39052641 39047505 39030852 39050377 39049302 39039921 39030631 39053006 39054990 39056111 39034649 39041466 
115 39049882 38919116 39053023 39047463 39044458 39051441 39052284 39044266 39048138 39043409 39062402 39059619 39048418 39052523 39038516 39028177 39040689 39040859 39050730 39057801 39053069 39057242 39054359 39052795 39047845 39047117 39047640 39054421 39048294 39037314 39042037 39038816 
116 39056773 38902621 39046978 39058509 39045036 39061058 39048460 39048288 39051662 39045760 39047495 39053566 39062490 39042050 39053509 39044331 39057125 39052073 39045441 39041880 39039723 39052012 39046209 39050025 39047208 39045160 39056269 39051015 39046006 39043058 39042074 39055465 
117 39053512 38899558 39050062 39042637 39054083 39050382 39054951 39052164 39058510 39046270 39041138 39060907 39037520 39048636 39055663 39036853 39043569 39057794 39055243 39055011 39056350 39052117 39047145 39043004 39043998 39048080 39046451 39064462 39041347 39056081 39057338 39037645 
118 39065906 38904447 39053338 39062804 39036193 39046808 39054144 39047894 39043253 39050457 39053574 39054371 39039662 39056787 39048860 39040551 39059666 39053461 39038800 39046470 39059334 39059778 39046470 39054311 39057608 39044147 39038530 39045654 39036932 39047647 39048616 39041154 
119 39057441 38897389 39051189 39055602 39034275 39041560 39048941 39051999 39037161 39055660 39040682 39058473 39046829 39045670 39046884 39044090 39048073 39054920 39037269 39044373 39044978 39044153 39043209 39046090 39053674 39058891 39050225 39049017 39053152 39041890 39062467 39050817 
120 39050462 38900268 39046486 39063267 39057604 39058827 39051489 39054619 39053047 39055001 39048478 39049631 39051559 39050907 39049268 39040320 39051167 39051421 39054224 39043382 39047862 39051904 39050686 39048887 39041225 39048592 39041296 39053292 39053020 39041759 39049577 39051001 
121 39054440 38895269 39055206 39049321 39054072 39048594 39050737 39043227 39033860 39059329 39048539 39055191 39057698 39051112 39053467 39038051 39042529 39045949 39046439 39049240 39057799 39058141 39058717 39047868 39050552 39056051 39047064 39052720 39049620 39052001 39059839 39047766 
122 39061744 38897871 39052237 39044039 39053610 39045243 39045138 39052523 39049559 39060930 39042645 39055627 39046306 39047612 39057907 39037889 39059641 39056478 39045307 39052109 39040840 39053893 39046058 39048066 39045665 39060021 39048909 39044411 39040472 39043785 39038008 39044508 
123 39053101 38907616 39056541 39071675 39055382 39054158 39050403 39053965 39051702 39056721 39057682 39064393 39050607 39037815 39049064 39049382 39042347 39054563 39053160 39042580 39043661 39052183 39037020 39057688 39053028 39052925 39047375 39060836 39048690 39053376 39068404 39047689 
124 39054312 38904948 39061695 39051234 39055547 39053079 39060185 39038138 39045379 39043243 39057261 39045898 39035029 39047261 39061216 39038009 39055723 39050065 39044325 39047287 39058117 39053368 39053703 39048606 39036196 39057419 39057007 39041269 39060253 39041156 39052804 39042808 
125 39059246 38915061 39052754 39047607 39063721 39049843 39048328 39053694 39048351 39042096 39068107 39053537 39047754 39066319 39045683 39045687 39044209 39064984 39043289 39055203 39048213 39050985 39042231 39052472 39046804 39059103 39053854 39049456 39054275 39050094 39047007 39043340 
126 39071227 38908776 39051512 39054776 39057891 39054846 39054772 39044504 39050950 39052617 39041256 39042920 39053187 39051864 39052551 39055179 39055129 39050229 39054635 39049127 39051334 39058752 39051499 39043337 39056484 39041199 39055832 39051924 39049861 39046281 39050504 39038211 
127 39044174 38895305 39045995 39053742 39057796 39050372 39046977 39051084 39048790 39067184 39056073 39054154 39054207 39053737 39050088 39043831 39039732 39048365 39047159 39052415 39048466 39046496 39050635 39053447 39043887 39060729 39049034 39048683 39052933 39056481 39059205 39046935 
128 39038258 38920231 39053063 39051449 39062277 39056115 39063421 39057926 39052922 39055012 39057216 39054564 39072392 39057579 39064868 39050359 39064900 39066525 39055064 39060228 39055278 39045481 39054704 39057767 39065208 39051325 39047697 39052261 39064498 39067177 39044541 39050225 
129 38804946 38779876 39058268 39049845 39060675 39051544 39058190 39050972 39047534 39047259 39057321 39043591 39052284 39053814 39045673 39054240 39052458 39064770 39057132 39053526 39044068 39059148 39051917 39045660 39059474 39051815 39044935 39043360 39051408 39056236 39057704 39047371 
130 39113856 38901908 39054701 39043360 39051650 39059213 39059117 39051341 39060011 39058036 39052675 39054814 39055367 39062192 39049030 39037989 39052717 39056918 39049990 39048092 39047376 39060822 39052337 39047560 39047882 39047986 39055879 39052718 39041675 39063356 39058273 39046044 
131 39133751 38904175 39195644 39043528 39054863 39051648 39052520 39039622 39038968 39063484 39052595 39062125 39062486 39057832 39058448 39047751 39068274 39060220 39047143 39059095 39053679 39059686 39052781 39053574 39054443 39064074 39055981 39049072 39054208 39050282 39063991 39050435 
132 39109771 38908855 39058204 39049433 39061468 39053239 39043468 39048161 39055213 39059022 39059295 39042878 39049777 39051843 39052813 39047319 39049986 39047483 39036663 39051249 39059933 39062731 39050046 39063809 39072109 39060153 39047407 39043045 39057284 39049826 39047091 39060039 
133 39132146 38904256 39056549 39049647 39048487 39061065 39060482 39053219 39059185 39051549 39047464 39059037 39061012 39046728 39048226 39058369 39052781 39054359 39059397 39052999 39055365 39062715 39050071 39063600 39051859 39052789 39046193 39050266 39051306 39056565 39064856 39041925 
134 39121994 38922034 39062898 39061920 39056720 39043824 39063304 39055336 39046024 39052832 39038056 39037309 39058107 39050627 39050068 39047733 39057214 39054238 39052836 39060100 39056252 39062014 39038441 39056458 39061911 39049949 39062121 39051745 39051999 39062758 39045880 39045073 
135 39119185 38922140 39048766 39046142 39053955 39057476 39054619 39045912 39058303 39055015 39059325 39054784 39057449 39057602 39052428 39044863 39059759 39049932 39056173 39062906 39055664 39062853 39046801 39055145 39053138 39064383 39063195 39045626 39061170 39058948 39062716 39037363 
136 39122693 38903997 39062619 39042909 39042844 39053840 39057665 39067993 39046659 39061925 39051972 39070295 39058894 39057457 39063578 39050962 39055770 39049286 39051004 39052030 39049375 39051876 39060946 39047992 39059656 39055464 39050849 39054081 39056978 39057899 39049156 39053842 
137 39120250 38925608 39068143 39047305 39058261 39057730 39056462 39054541 39063277 39053977 39054045 39045748 39053638 39051938 39041611 39044446 39048270 39061416 39050546 39045917 39058407 39059027 39060965 39062444 39059697 39057205 39050449 39052568 39055596 39054896 39057777 39054883 
138 39116258 38912337 39064390 39056359 39065514 39063311 39056399 39058241 39057576 39052430 39053602 39055395 39059059 39058730 39058993 39060117 39053788 39069241 39048513 39056350 39052351 39061750 39047848 39066094 39056703 39048813 39051002 39066212 39057743 39057925 39044715 39056825 
139 39118528 38926069 39062498 39059808 39053641 39065985 39062114 39063807 39061317 39053169 39047680 39061990 39061660 39058766 39061050 39038091 39050998 39062750 39046803 39060725 39051395 39055304 39058013 39051900 39048071 39065580 39059601 39060884 39061339 39051836 39066495 39062978 
140 39128689 38921747 39053824 39067724 39066767 39050261 39051043 39054669 39059279 39059625 39065525 39053522 39062656 39060339 39047118 39049640 39055563 39061361 39043311 39043481 39059890 39057170 39065370 39056840 39047568 39061774 39059328 39058969 39061312 39051595 39046571 39044441 
141 39121190 38919711 39066086 39054721 39051335 39055010 39062174 39038807 39071072 39062921 39059635 39064066 39053670 39062309 39055797 39056810 39056724 39052856 39058365 39058702 39066706 39055551 39065424 39055969 39057979 39052387 39061903 39054528 39046694 39045670 39053195 39056899 
142 39124857 38913084 39055414 39055512 39064473 39049769 39063195 39063160 39048532 39042745 39057365 39053164 39056077 39057460 39053225 39057413 39061196 39058998 39053444 39054485 39065427 39062463 39064955 39063576 39056716 39061418 39057265 39046263 39060615 39052990 39056850 39050090 
143 39134225 38918038 39062977 39064573 39058657 39076983 39059348 39061267 39061847 39062659 39059693 39061221 39058982 39052413 39056908 39059496 39066797 39056712 39063862 39055531 39047783 39060834 39060443 39063312 39068374 39061639 39058132 39063954 39056965 39054206 39071789 39053885 
144 39133121 38931109 39059993 39055857 39059993 39054088 39049802 39065181 39071361 39062812 39065070 39061617 39056929 39068548 39066208 39050052 39057414 39056955 39058631 39063681 39059914 39054255 39049431 39068871 39052400 39054949 39055017 39052742 39065386 39068073 39064515 39038897 
145 39113123 38929456 39059395 39060033 39056143 39062702 39054187 39061387 39053814 39054719 39048061 39075089 39066211 39065460 39061384 39061722 39050671 39056314 39059593 39066810 39048992 39054307 39055794 39047867 39057462 39060428 39058719 39046404 39069737 39060259 39062562 39049479 
146 39130499 38921965 39061394 39069114 39054064 39050156 39060168 39060427 39055084 39065770 39056311 39062991 39056806 39058493 39068843 39052052 39053540 39057550 39060776 39061963 39071198 39053863 39062098 39059227 39062314 39059324 39055484 39055095 39066171 39053374 39052896 39066169 
147 39135244 38923807 39060367 39065944 39048051 39068835 39068231 39050274 39060263 39061042 39063028 39056835 39053839 39061307 39059455 39055402 39060688 39051691 39065130 39057834 39063529 39060481 39070486 39047704 39069667 39059262 39047884 39056700 39069214 39052271 39063443 39058799 
148 39127161 38934446 39057610 39051784 39055901 39065664 39065998 39060704 39057010 39072824 39055654 39058578 39069649 39066644 39061787 39061809 39056615 39060715 39063947 39058824 39049916 39051417 39061892 39052400 39054501 39068073 39058432 39053067 39051185 39056102 39045970 39061634 
149 39140852 38936158 39070384 39061354 39072275 39072619 39064253 39067773 39058166 39051941 39058018 39054624 39068829 39056862 39055602 39057099 39053742 39065354 39062656 39058455 39060772 39064141 39058183 39055901 39057043 39056050 39069899 39074075 39065401 39063560 39075004 39057339 
150 39136077 38921129 39055582 39057355 39062422 39063199 39062902 39061516 39060067 39065447 39074288 39063170 39047155 39059893 39069469 39051134 39063301 39062689 39068797 39063783 39064082 39061483 39052166 39060795 39065050 39069861 39068000 39064172 39051720 39064608 39058246 39046326 
151 39122273 38934082 39052174 39071777 39062321 39071390 39055557 39067763 39057299 39061300 39067693 39058382 39062136 39053766 39062602 39046033 39057348 39061710 39067012 39054672 39061822 39054676 39060985 39057787 39075035 39071264 39063541 39057440 39056190 39058214 39074870 39058055 
152 39119469 38925432 39060233 39068320 39062406 39048250 39064934 39070454 39059087 39046765 39052757 39050772 39056153 39050683 39071275 39067974 39055380 39066438 39061998 39073235 39062147 39062305 39057923 39052708 39062472 39069802 39066132 39064305 39056774 39057824 39058353 39059656 
153 39125481 38933203 39065930 39059967 39058185 39069061 39065176 39065381 39060451 39065149 39062391 39057584 39058870 39054919 39057583 39052879 39061153 39075706 39053542 39059398 39066025 39061764 39059549 39061495 39049528 39062036 39062851 39050147 39061415 39059459 39062777 39061121 
154 39121757 38940462 39069372 39059498 39073658 39063033 39068004 39061409 39062806 39055589 39060112 39068320 39056817 39072138 39065706 39058995 39066818 39058605 39058799 39057923 39054984 39068726 39062601 39072718 39071033 39063882 39057215 39057674 39055143 39061170 39059103 39056848 
155 39127322 38932781 39065832 39065631 39058123 39060674 39069906 39061399 39064191 39070379 39061229 39059557 39060588 39071332 39058486 39061249 39053608 39051735 39057206 39062413 39061647 39070724 39057750 39064679 39065856 39062295 39073906 39056859 39046421 39062763 39054802 39048498 
156 39120375 38934029 39070535 39056240 39073414 39068741 39063647 39061765 39076252 39075861 39071699 39053226 39067609 39067266 39060902 39059252 39070387 39060583 39065560 39067587 39067054 39063447 39043766 39074266 39060241 39066542 39057437 39060648 39077813 39062474 39059812 39058742 
157 39126272 38931123 39062359 39067053 39074075 39077901 39064449 39070756 39062504 39066628 39062856 39064867 39052792 39060998 39066643 39051305 39059428 39070289 39067851 39075363 39067293 39062214 39066271 39052944 39062646 39056494 39071990 39066815 39066228 39056994 39076473 39056949 
158 39126282 38942521 39070321 39060276 39065716 39070157 39061433 39064349 39053337 39067819 39065627 39054961 39059739 39050407 39067370 39054906 39065737 39059424 39072062 39064000 39063267 39056764 39064309 39061773 39064931 39072199 39060530 39061622 39058819 39076484 39056311 39066267 
159 39137330 38930254 39056755 39069029 39074096 39068252 39063762 39065027 39071145 39071520 39063983 39075200 39073869 39072649 39064957 39058384 39067327 39061013 39065980 39065589 39065572 39063679 39057900 39069644 39062418 39066945 39063603 39073515 39068381 39052919 39059022 39066226 
160 39133569 38942766 39066716 39074932 39074693 39066836 39071046 39050519 39070367 39062044 39068917 39065750 39063743 39059112 39069436 39062988 39076859 39066172 39058722 39067677 39078942 39058932 39054144 39067016 39067499 39075591 39061344 39069906 39065863 39058077 39068993 39067517 
161 39120536 38947643 39068249 39074423 39069141 39074504 39061845 39074615 39062873 39071099 39063798 39068805 39075706 39073967 39065049 39057073 39077847 39067337 39074894 39065215 39066653 39067981 39060505 39063379 39061179 39065049 39061720 39066350 39054893 39061967 39064794 39063882 
162 39134129 38927856 39064533 39066550 39075703 39080330 39071817 39064210 39059857 39085559 39066090 39070178 39060348 39067057 39065374 39062406 39058231 39077029 39066824 39074467 39069154 39058701 39062417 39071527 39083029 39071398 39061508 39064808 39063244 39064333 39053148 39068942 
163 39135546 38946198 39061336 39069390 39075476 39067863 39061797 39063681 39068971 39065179 39066994 39063258 39050345 39065302 39059485 39070805 39081111 39067974 39061501 39064492 39059751 39061452 39068686 39064598 39077238 39070757 39073073 39053443 39064113 39074773 39068908 39056848 
164 39121433 38952902 39084106 39081685 39079965 39063394 39065605 39061640 39070889 39072568 39059483 39065392 39066269 39066405 39061253 39049930 39081978 39071641 39062120 39064386 39070819 39066911 39052942 39070176 39066477 39067526 39065681 39071592 39064429 39064092 39064223 39069324 
165 39131489 38944615 39071663 39069945 39069386 39076356 39072001 39075852 39070810 39060897 39063968 39054666 39071929 39058613 39061086 39057610 39062960 39065521 39071646 39058696 39062561 39053051 39072325 39058115 39074515 39056932 39069435 39067482 39056989 39064029 39077179 39058394 
166 39130375 38953126 39080799 39068539 39071756 39081221 39067611 39080862 39062360 39063992 39071417 39071952 39060883 39074106 39071236 39062533 39075366 39062944 39060200 39074470 39063928 39065185 39064196 39080137 39068358 39066300 39075037 39073633 39060031 39066544 39058759 39061531 
167 39115167 38949691 39075585 39062786 39069068 39067986 39073522 39070454 39076418 39051653 39069598 39061559 39069613 39075400 39067438 39073068 39062649 39070286 39068699 39056351 39070727 39060756 39065014 39060877 39069604 39061914 39079414 39067240 39068903 39068008 39079883 39060435 
168 39138996 38941179 39068726 39067598 39063341 39062298 39066005 39074225 39063357 39067522 39075871 39081004 39077545 39074506 39067783 39067801 39071350 39067987 39076291 39069522 39070016 39072441 39058979 39070195 39066454 39061993 39077337 39064021 39061330 39090904 39064624 39065091 
169 39128043 38945126 39075282 39073438 39072258 39077868 39069437 39059319 39079261 39071290 39076909 39077666 39066878 39069352 39058742 39055398 39068106 39069889 39077147 39067347 39063577 39074881 39071241 39071086 39065168 39066686 39075541 39070103 39062861 39058914 39067518 39058883 
170 39126463 38947319 39078695 39075524 39074992 39076887 39065545 39076893 39068074 39065187 39067011 39058486 39076373 39062170 39071630 39063925 39062603 39074725 39060974 39072476 39075242 39072150 39070927 39076071 39081962 39067399 39069165 39071998 39070347 39067313 39069725 39066436 
171 39127983 38952093 39076570 39089898 39072670 39073241 39075901 39084445 39069514 39057510 39074220 39064439 39062829 39072386 39073665 39061330 39069360 39072907 39076367 39072453 39071510 39068295 39072191 39066734 39056268 39078259 39058184 39075037 39078166 39060168 39078148 39064557 
172 39125996 39088728 39062097 39069224 39073114 39071261 39066484 39064658 39073379 39080694 39062337 39069802 39067732 39068986 39071140 39053759 39085469 39058293 39075889 39067585 39071700 39065593 39068199 39061564 39060429 39072384 39070775 39072439 39070134 39060817 39059291 39069723 
173 39119753 38960948 39077805 39060164 39062460 39054437 39068855 39074060 39068658 39072380 39068684 39067000 39077238 39071836 39073955 39058358 39075631 39062677 39069666 39067513 39066025 39078928 39070701 39067926 39074328 39070087 39076391 39060812 39063446 39061371 39076392 39064302 
174 39124177 38949664 39061106 39066837 39058426 39072091 39073030 39072297 39064025 39067446 39060153 39074628 39079010 39077534 39079227 39063209 39073890 39080638 39089982 39068135 39065877 39079707 39081470 39079027 39066073 39072814 39073366 39064103 39081541 39064589 39059619 39062544 
175 39120549 38942507 39082962 39073398 39080205 39073019 39074071 39071455 39073976 39074776 39065001 39076027 39071813 39075235 39070111 39066303 39079473 39081395 39075353 39076547 39077277 39067250 39078078 39065427 39066108 39070736 39063648 39070890 39073639 39075872 39073797 39060738 
176 39127447 38954035 39066963 39076428 39067341 39076187 39073200 39068151 39087238 39073325 39078834 39070569 39073365 39069229 39086018 39074120 39071080 39074404 39075967 39065857 39073982 39071239 39077322 39073955 39073881 39073887 39072358 39072794 39067503 39075093 39056780 39063403 
177 39098037 38963450 39070240 39071510 39076500 39075513 39072063 39073905 39081085 39073468 39076683 39084125 39073659 39070979 39080018 39063864 39074656 39071431 39069125 39078661 39071220 39073450 39073417 39075460 39068836 39064602 39063804 39080420 39074108 39073756 39065906 39069665 
178 39128177 38943385 39069973 39078041 39064511 39080990 39076323 39063227 39072805 39066530 39070339 39067726 39070203 39071729 39073587 39069438 39077037 39081459 39083042 39076371 39076420 39073834 39075825 39067392 39064297 39068270 39058532 39073349 39067977 39069653 39060284 39073158 
179 39119017 38946612 39072029 39079013 39069689 39077435 39074270 39071159 39058311 39075725 39076059 39072598 39081423 39065643 39075418 39071506 39072899 39067894 39069210 39079732 39074094 39068207 39065207 39072061 39079866 39062098 39081932 39080131 39074501 39073829 39083089 39071678 
180 39113481 38953845 39081573 39073726 39086124 39069614 39086272 39070001 39077467 39069381 39077891 39078633 39085769 39079505 39075987 39060355 39073640 39084582 39071548 39076697 39073981 39071529 39079961 39072120 39079972 39082468 39061039 39085525 39064869 39078402 39067204 39086079 
181 39123050 38953878 39079309 39079999 39078851 39063892 39071179 39072434 39072774 39073870 39068083 39072899 39074332 39069942 39077652 39067947 39067256 39058149 39075040 39068619 39069485 39061892 39071805 39083627 39087967 39063162 39068572 39076570 39071365 39066898 39086296 39065239 
182 39108825 38947375 39073209 39079665 39082530 39080455 39069258 39086221 39073011 39076365 39081786 39060581 39088137 39080153 39086657 39073307 39083917 39075304 39068371 39069391 39075448 39075334 39076617 39070423 39065479 39075346 39064851 39081458 39069911 39074672 39074276 39083164 
183 39110787 38959028 39072707 39067265 39087331 39077590 39071877 39077225 39081024 39083554 39075647 39069876 39066178 39068927 39073211 39065924 39067945 39083511 39067643 39076392 39080329 39065246 39080869 39074336 39080589 39083345 39056624 39071726 39087870 39079737 39064358 39067552 
184 39120493 38948558 39079764 39075401 39089954 39072879 39069495 39077159 39069461 39072577 39074576 39081876 39075132 39072036 39082447 39072115 39082730 39070007 39073054 39077801 39076585 39069029 39074682 39080952 39075362 39074948 39071600 39079683 39085933 39072821 39065389 39074954 
185 39109806 38963182 39074866 39081890 39092021 39081741 39074750 39074356 39076196 39078959 39077410 39072864 39082077 39086734 39073020 39072286 39074981 39079541 39084737 39080691 39070260 39085535 39075591 39063993 39078110 39083045 39076185 39073374 39080018 39080882 39079972 39062119 
186 39126873 38952820 39067425 39088094 39078547 39088199 39075468 39080674 39081535 39086591 39066309 39077850 39075254 39082844 39089193 39069082 39082009 39064401 39069594 39075402 39092147 39091169 39076742 39079885 39076464 39084158 39082925 39077776 39078125 39084562 39076443 39078812 
187 39115797 38954278 39077976 39074229 39080102 39081862 39077269 39087633 39071728 39080422 39076018 39074981 39071091 39080781 39074979 39082921 39069326 39086710 39085194 39075469 39083053 39074629 39083395 39078150 39073144 39091817 39080146 39074316 39075747 39074577 39089924 39062589 
188 39121051 38958684 39078835 39073703 39087761 39080095 39070505 39090000 39079064 39083805 39083062 39074999 39080935 39087010 39079455 39066909 39082052 39070445 39075033 39070455 39082317 39079182 39064378 39078447 39069867 39072484 39071072 39077715 39078115 39076778 39069843 39062016 
189 39115822 38954252 39084037 39085950 39089228 39070997 39091024 39078775 39077344 39080880 39083404 39092616 39079167 39071565 39080847 39066235 39077456 39080717 39073116 39076915 39078403 39071069 39079088 39078382 39083925 39066698 39079957 39093795 39077597 39079829 39079379 39068930 
190 39112189 38957346 39083182 39088361 39074776 39071767 39087205 39080134 39074982 39085636 39076159 39080119 39071686 39076671 39077756 39064985 39073766 39072517 39070796 39088254 39073201 39074882 39073293 39080720 39089203 39084486 39078234 39071041 39080625 39082451 39068423 39080065 
191 39112410 38952656 39076743 39086031 39079243 39083865 39081272 39091431 39080642 39093570 39079744 39090711 39071594 39080449 39075666 39071256 39070289 39082081 39078763 39082982 39076755 39077682 39074876 39076650 39084642 39063157 39076461 39085948 39091509 39073727 39087758 39065082 
192 39133692 38964150 39089865 39089054 39078736 39065847 39081361 39076356 39093629 39084536 39086679 39082219 39092621 39076624 39080589 39080650 39090748 39075345 39081315 39086818 39070295 39083504 39074830 39071091 39081991 39084123 39081204 39081045 39082906 39084472 39071930 39078380 
193 39096557 38960996 39078984 39087582 39081486 39092707 39074415 39096468 39088563 39075232 39084620 39076978 39076811 39079400 39076264 39071130 39076403 39088960 39084716 39076754 39074482 39075526 39076871 39076006 39080348 39084365 39072876 39077860 39076958 39071747 39093497 39080095 
194 39110772 38952603 39087182 39088884 39084908 39093554 39085289 39092391 39081912 39058538 39084399 39078789 39088671 39078239 39090682 39079111 39080221 39078618 39084409 39075151 39080627 39085973 39068651 39073316 39075501 39084193 39080108 39081960 39077451 39071140 39078925 39087394 
195 39114523 38967821 39075327 39091193 39088867 39089665 39083263 39076840 39081702 39085649 39084703 39083496 39078665 39091785 39081329 39075980 39069886 39090696 39080092 39074113 39087477 39082535 39080296 39076185 39077607 39081160 39089215 39078161 39077270 39085686 39090405 39069567 
196 39116928 38957773 39083161 39078492 39088908 39079602 39083717 39085701 39093462 39073217 39090719 39083395 39077322 39090141 39087307 39074956 39079508 39096629 39080387 39085089 39085407 39089281 39087327 39087985 39071389 39086862 39077692 39076066 39071712 39081170 39071702 39084726 
197 39106505 38965634 39083203 39090334 39091390 39068978 39093633 39090364 39093534 39086961 39076725 39094598 39079579 39088525 39086443 39094476 39072365 39084743 39089719 39077796 39083454 39085554 39087053 39078703 39080633 39074496 39079261 39077414 39078778 39070124 39085649 39066794 
198 39106321 38957410 39075037 39087736 39087532 39089073 39086755 39092106 39088630 39079656 39082909 39099447 39072744 39081495 39084805 39083931 39079374 39088916 39094556 39087235 39081962 39089280 39087651 39080616 39078733 39087156 39097242 39089974 39084475 39080452 39068098 39088995 
199 39118757 38964601 39076788 39089405 39085677 39096406 39082965 39089665 39084289 39081078 39088720 39089077 39074410 39072333 39084694 39089157 39095462 39091033 39079597 39083142 39092934 39085588 39082527 39085403 39087015 39091967 39078794 39092512 39085876 39088879 39086597 39067907 
200 39117466 38951470 39095331 39085298 39087388 39094434 39086420 39075433 39092239 39085177 39081108 39077965 39082893 39074327 39078798 39079418 39085586 39088097 39077812 39095245 39085293 39088394 39081161 39076933 39088290 39082501 39082954 39084217 39082427 39090759 39075536 39079777 
201 39111421 38952812 39084207 39088560 39089165 39090413 39078905 39087461 39088593 39094469 39105032 39087474 39084825 39083737 39091477 39081170 39074196 39088277 39087106 39081075 39081918 39081850 39096175 39081730 39084526 39081417 39092355 39079146 39075321 39078247 39099016 39080142 
202 39103184 38950015 39087230 39083104 39085287 39090643 39080136 39086033 39088978 39090722 39094892 39089591 39079122 39089923 39094408 39073713 39091906 39091400 39102365 39089571 39083237 39088731 39081941 39088019 39087473 39077538 39089624 39090409 39079566 39088225 39073227 39083564 
203 39088498 38968387 39094304 39082191 39076057 39094060 39091268 39092944 39092328 39093978 39081641 39088163 39094190 39085367 39092620 39080662 39080964 39084512 39090033 39079465 39086323 39084370 39094986 39076938 39086532 39090231 39080558 39077273 39081749 39091751 39083405 39064874 
204 39103475 38966625 39094114 39085106 39092045 39085585 39091279 39083786 39084223 39087649 39087545 39094800 39088203 39082005 39085266 39078601 39085780 39084877 39088155 39085116 39086757 39090301 39091927 39085964 39088895 39088150 39082392 39072345 39091825 39074670 39100193 39087418 
205 39101979 38967081 39089083 39087079 39088989 39084535 39093370 39098604 39087538 39084441 39088743 39095095 39080808 39090147 39078636 39088556 39077415 39079149 39084527 39078597 39088860 39088973 39084771 39087322 39087979 39093076 39084031 39086443 39093196 39091707 39087154 39084870 
206 39095943 38964143 39098330 39084902 39098080 39090356 39098742 39088221 39093446 39087648 39086677 39091311 39096655 39080962 39095291 39084589 39082123 39095867 39091101 39083741 39083867 39100058 39083545 39085055 39082063 39081983 39085207 39070275 39084499 39085517 39082218 39083606 
207 39096864 38952653 39091141 39086635 39092954 39096284 39082449 39090214 39084987 39097889 39095524 39092559 39093686 39091916 39080865 39094736 39093378 39074010 39089991 39093009 39092645 39088916 39084872 39086985 39089376 39093222 39086686 39080517 39084143 39091430 39104452 39065497 
208 39102020 38980248 39086058 39080411 39086668 39094349 39089216 39085251 39098815 39089733 39097471 39091354 39092250 39077979 39090693 39083869 39088306 39087694 39091249 39085549 39077714 39084181 39090258 39094274 39082876 39079801 39087659 39082710 39090040 39079027 39075533 39087441 
209 39077459 38983987 39105222 39097020 39082562 39103682 39093900 39085671 39092285 39090213 39093812 39102438 39077551 39094326 39086519 39084961 39098509 39091570 39105387 39083960 39098261 39083286 39082825 39079260 39097191 39098738 39077555 39089272 39081482 39092413 39096173 39080188 
210 39091943 38955209 39093193 39097460 39093107 39091326 39094829 39095664 39093927 39099034 39085321 39087027 39089547 39094369 39098266 39081897 39091005 39079516 39091137 39086248 39096683 39102649 39087209 39100215 39088812 39092816 39087216 39091398 39085373 39092601 39081577 39069097 
